datid,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,conflicts,temp_files,temp_bytes,deadlocks,checksum_failures,checksum_last_failure,blk_read_time,blk_write_time,stats_reset
0,,0,0,0,4607,111109,36896,26201,16,0,0,0,0,0,0,,,0,0,2020-11-11 13:24:37.466738+00
13434,postgres,1,6641,0,49398,974255,1172497,475168,12,402,12,0,0,0,0,,,0,0,2020-11-11 13:24:37.466718+00
16385,tpcc,7,115801651,1,1085565381,25902730790,12772050063,5913392115,1652604181,1304675320,50107893,0,64,29494673408,0,,,0,0,2020-11-11 13:24:37.949655+00
1,template1,0,536,0,3657,31609,180173,15649,12,402,12,0,0,0,0,,,0,0,2020-11-11 13:53:44.865194+00
13433,template0,0,210,0,471,3845,3022,1745,0,0,0,0,0,0,0,,,0,0,2020-11-11 18:40:45.926458+00
