relid,schemaname,relname,seq_scan,seq_tup_read,idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_live_tup,n_dead_tup,n_mod_since_analyze,n_ins_since_vacuum,last_vacuum,last_autovacuum,last_analyze,last_autoanalyze,vacuum_count,autovacuum_count,analyze_count,autoanalyze_count
1259,pg_catalog,pg_class,1766,482908,1643012,1644286,23,16,1,16,408,0,0,0,2020-11-11 13:53:57.306818+00,2020-11-11 18:41:46.402682+00,2020-11-11 13:53:44.96551+00,,1,1,1,0
2603,pg_catalog,pg_amproc,46,161,10069,22891,0,0,0,0,483,0,0,0,2020-11-11 13:53:57.309426+00,2020-11-11 18:41:46.546898+00,2020-11-11 13:53:44.968126+00,,1,1,1,0
2336,pg_toast,pg_toast_2620,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-11 13:53:57.335396+00,2020-11-11 18:41:47.423855+00,,,1,1,0,0
2609,pg_catalog,pg_description,0,0,12,2,4,2,0,2,4740,0,1,0,2020-11-11 13:53:57.301561+00,2020-11-11 18:41:46.651284+00,2020-11-11 13:53:44.961723+00,,1,1,1,0
4143,pg_toast,pg_toast_826,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-11 13:53:57.335982+00,2020-11-11 18:41:47.222722+00,,,1,1,0,0
1418,pg_catalog,pg_user_mapping,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-11 13:53:57.33415+00,2020-11-11 18:41:46.336924+00,2020-11-11 13:53:44.976001+00,,1,1,1,0
6106,pg_catalog,pg_publication_rel,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-11 13:53:57.329207+00,2020-11-11 18:41:47.079772+00,2020-11-11 13:53:44.975104+00,,1,1,1,0
6000,pg_catalog,pg_replication_origin,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-11 13:53:57.329429+00,2020-11-11 18:41:46.939902+00,2020-11-11 13:53:44.975382+00,,3,3,3,0
4145,pg_toast,pg_toast_3466,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-11 13:53:57.334309+00,2020-11-11 18:41:47.246314+00,,,1,1,0,0
16416,public,district,172,2800000,156068413,159877461,20000,100694167,0,94543042,23109,281237,7850,0,2020-11-11 13:53:57.305172+00,2020-11-11 19:13:07.106439+00,2020-11-11 13:53:45.025695+00,2020-11-11 19:12:53.829581+00,1,214,1,214
2995,pg_catalog,pg_largeobject_metadata,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-11 13:53:57.334932+00,2020-11-11 18:41:46.574068+00,2020-11-11 13:53:44.975764+00,,1,1,1,0
4169,pg_toast,pg_toast_3600,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-11 13:53:57.323254+00,2020-11-11 18:41:47.435782+00,,,1,1,0,0
2618,pg_catalog,pg_rewrite,0,0,8955,9020,2,0,1,0,131,0,0,0,2020-11-11 13:53:57.306876+00,2020-11-11 18:41:46.611984+00,2020-11-11 13:53:44.964823+00,,1,1,1,0
4060,pg_toast,pg_toast_3592,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-11 13:53:57.336523+00,2020-11-11 18:41:47.525172+00,,,3,3,0,0
13286,pg_toast,pg_toast_13284,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-11 13:53:57.308716+00,2020-11-11 18:41:47.586758+00,,,1,1,0,0
2604,pg_catalog,pg_attrdef,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-11 13:53:57.327869+00,2020-11-11 18:41:46.415485+00,2020-11-11 13:53:44.97515+00,,1,1,1,0
4171,pg_toast,pg_toast_1247,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-11 13:53:57.307659+00,2020-11-11 18:41:47.447523+00,,,1,1,0,0
13301,pg_toast,pg_toast_13299,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-11 13:53:57.327156+00,2020-11-11 18:41:47.575219+00,,,1,1,0,0
3603,pg_catalog,pg_ts_config_map,0,0,0,0,0,0,0,0,437,0,0,0,2020-11-11 13:53:57.310251+00,2020-11-11 18:41:46.834478+00,2020-11-11 13:53:44.96955+00,,1,1,1,0
4155,pg_toast,pg_toast_3394,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-11 13:53:57.314631+00,2020-11-11 18:41:47.301772+00,,,1,1,0,0
1417,pg_catalog,pg_foreign_server,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-11 13:53:57.329616+00,2020-11-11 18:41:46.916127+00,2020-11-11 13:53:44.975301+00,,1,1,1,0
1247,pg_catalog,pg_type,0,0,55875,52028,23,19,2,19,432,0,0,0,2020-11-11 13:53:57.307242+00,2020-11-11 18:41:46.277917+00,2020-11-11 13:53:44.968234+00,,1,1,1,0
16437,public,warehouse,2,4000,151034637,151035258,2000,50340216,0,49867435,2000,139173,96,0,2020-11-11 13:53:57.304797+00,2020-11-11 19:13:12.64112+00,2020-11-11 13:53:44.963423+00,2020-11-11 19:13:13.561184+00,1,200,1,200
3256,pg_catalog,pg_policy,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-11 13:53:57.329889+00,2020-11-11 18:41:46.928296+00,2020-11-11 13:53:44.975379+00,,1,1,1,0
3601,pg_catalog,pg_ts_parser,0,0,0,0,0,0,0,0,1,0,0,0,2020-11-11 13:53:57.322357+00,2020-11-11 18:41:46.863713+00,2020-11-11 13:53:44.973497+00,,1,1,1,0
13294,information_schema,sql_parts,0,0,,,0,0,0,0,10,0,0,0,2020-11-11 13:53:57.326239+00,2020-11-11 18:41:47.119269+00,2020-11-11 13:53:44.9747+00,,1,1,1,0
