datid,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,conflicts,temp_files,temp_bytes,deadlocks,checksum_failures,checksum_last_failure,blk_read_time,blk_write_time,stats_reset
0,,0,0,0,131,11695026,2830047,2823568,18,0,0,0,0,0,0,,,0,0,2021-04-21 15:43:03.621598+00
13434,postgres,0,1402,0,2723,115905,235421,56057,12,397,12,0,0,0,0,,,0,0,2021-04-21 15:43:03.621543+00
16385,tpcc,4,139109357,0,233055428,106938988565,110171585201,59081925065,1779192616,1547447682,58908947,0,64,29493821440,0,,,0,0,2021-04-21 15:43:04.19982+00
1,template1,0,784,0,1395,53856,206669,27669,12,402,12,0,0,0,0,,,0,0,2021-04-21 16:18:18.276353+00
13433,template0,0,210,0,471,3845,3022,1745,0,0,0,0,0,0,0,,,0,0,2021-04-25 06:37:42.754147+00
