oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16422,customer_i1,i,1892704256,60271451,1446514824,76.43,111989,2687736,0.14,176069780,9.3
16438,customer_i2,i,3494813696,60242911,2861919552,81.89,123267,5863520,0.17,321535700,9.2
16424,district_i1,i,1073152,20000,320000,29.82,0,0,0,648532,60.43
16426,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16428,new_order_i1,i,837419008,18014715,432353160,51.63,747876,17949024,2.14,303207808,36.21
16430,order_line_i1,i,60622241792,1530561149,37098229648,61.2,1370546,32893104,0.05,16458042720,27.15
16432,orders_i1,i,5281841152,152443501,3681047528,69.69,0,0,0,916527332,17.35
16439,orders_i2,i,5903261696,153711941,3691087832,62.53,3269,78456,0,1515961860,25.68
16434,stock_i1,i,4492353536,200379036,3206064576,71.37,79338,1269408,0.03,432370012,9.62
16436,warehouse_i1,i,131072,2000,32000,24.41,0,0,0,73812,56.31
16392,customer,r,39288971264,60000000,35078336017,89.28,679813,405703019,1.03,3167968380,8.06
16398,district,r,52412416,20000,2284258,4.36,3550,421021,0.8,47277096,90.2
16401,history,r,11882807296,150379089,10701039620,90.05,0,0,0,48061552,0.4
16404,item,r,10641408,100000,9792157,92.02,0,0,0,60384,0.57
16407,new_order,r,990412800,18013682,612465188,61.84,663534,22560156,2.28,149677580,15.11
16410,order_line,r,154522763264,1503769833,128547680180,83.19,21901655,1882410474,1.22,10498103764,6.79
16413,orders,r,9510117376,150374425,7783442736,81.84,408014,20401478,0.21,87374860,0.92
16416,stock,r,71026786304,200000000,66181569810,93.18,1794259,594138158,0.84,2430209604,3.42
16419,warehouse,r,1155072,2000,216186,18.72,0,0,0,885116,76.63
