oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16442,customer_i1,i,1963606016,60881024,1466318976,74.67,131777,3384992,0.17,223273176,11.37
16452,customer_i2,i,3522084864,60714782,2892323160,82.12,39800,2030384,0.06,320349572,9.1
16440,district_i1,i,9666560,20000,320000,3.31,0,0,0,9142292,94.58
16435,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16438,new_order_i1,i,1110269952,19574625,469791000,42.31,2374560,56989440,5.13,484305000,43.62
16437,order_line_i1,i,54770941952,1411450219,35183507056,64.24,4669231,112073088,0.2,13004741208,23.74
16441,orders_i1,i,5035114496,136309980,3320334208,65.94,0,0,0,1100847752,21.86
16451,orders_i2,i,5384650752,138362830,3336766528,61.97,6,144,0,1419837300,26.37
16439,stock_i1,i,5465776128,204978859,3303723544,60.44,2657813,45996440,0.84,1223309028,22.38
16436,warehouse_i1,i,770048,2000,32000,4.16,0,0,0,707796,91.92
16406,customer,r,43557355520,60000000,35222852635,80.87,5347395,3209269764,7.37,4373221852,10.04
16411,district,r,611581952,20000,2289218,0.37,0,0,0,586311496,95.87
16414,history,r,10235404288,129143741,9209712949,89.98,0,0,0,41393116,0.4
16417,item,r,10641408,100000,9792157,92.02,0,0,0,60384,0.57
16420,new_order,r,1260486656,18238461,620107674,49.2,2684158,91261372,7.24,297222352,23.58
16423,order_line,r,140232687616,1291192992,110275343996,78.64,101916332,8759490320,6.25,9434248220,6.73
16426,orders,r,8785707008,129124769,6678011066,76.01,3788846,189600398,2.16,526750256,6
16429,stock,r,81215193088,200000000,66181569810,81.49,25832996,8548750860,10.53,4201293520,5.17
16432,warehouse,r,293691392,2000,217574,0.07,0,0,0,282191208,96.08
