oid,relname,version,tree_level,index_size,root_block_no,internal_pages,leaf_pages,empty_pages,deleted_pages,avg_leaf_density,leaf_fragmentation
16440,customer_i1,4,3,2296963072,41827,1437,278953,0,0,74.27,17.59
16452,customer_i2,4,3,4195893248,16948,3924,508269,0,0,75.16,16.71
16439,district_i1,4,2,15908864,412,8,1933,0,0,2.83,49.25
16435,item_i1,4,1,2260992,3,1,274,0,0,89.83,0
16441,new_order_i1,4,3,1001562112,42442,515,81615,0,40130,85.11,12.35
16434,order_line_i1,4,3,53198708736,41827,38709,6455273,0,0,70.95,25.54
16438,orders_i1,4,3,4960706560,41827,3070,602484,0,0,72.91,20.49
16450,orders_i2,4,3,4840325120,41827,3001,587858,0,0,75.02,34.92
16436,stock_i1,4,3,5482790912,81517,2397,666888,0,0,73.91,18.06
16437,warehouse_i1,4,1,1507328,3,1,180,0,2,3.02,50
