datid,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,conflicts,temp_files,temp_bytes,deadlocks,checksum_failures,checksum_last_failure,blk_read_time,blk_write_time,stats_reset
0,,0,0,0,74,26532,7693,5930,16,0,0,0,0,0,0,,,0,0,2020-11-10 03:53:22.81111+00
13433,postgres,0,1965,0,811,271894,329706,126989,12,410,12,0,0,0,0,,,0,0,2020-11-10 03:53:22.811089+00
16385,tpcc,1,1680,0,69695930,63629800,1058472606,120400,998132889,467,16,0,65,29494681600,0,,,0,0,2020-11-10 03:53:23.295519+00
1,template1,0,353,0,723,22604,65468,12768,12,410,12,0,0,0,0,,,0,0,2020-11-10 04:21:36.409507+00
13432,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
