relid,schemaname,relname,seq_scan,seq_tup_read,idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_live_tup,n_dead_tup,n_mod_since_analyze,n_ins_since_vacuum,last_vacuum,last_autovacuum,last_analyze,last_autoanalyze,vacuum_count,autovacuum_count,analyze_count,autoanalyze_count
16406,public,customer,7,180000000,336569029,1047031384,60000000,124789912,0,112595418,59722989,15782511,32112587,0,2020-11-26 08:45:18.13375+00,,2020-11-26 08:35:12.520796+00,2020-11-26 18:25:42.162665+00,1,0,1,13
1261,pg_catalog,pg_auth_members,0,0,0,0,0,0,0,0,3,0,0,0,2020-11-26 08:35:24.042044+00,2020-11-26 18:26:13.176109+00,2020-11-26 08:35:12.159921+00,,3,3,3,0
4159,pg_toast,pg_toast_2600,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-26 08:35:24.037262+00,2020-11-26 18:26:13.596508+00,,,1,1,0,0
4171,pg_toast,pg_toast_1247,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-26 08:35:24.032831+00,2020-11-26 18:26:13.553031+00,,,1,1,0,0
4151,pg_toast,pg_toast_1417,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-26 08:35:24.053244+00,2020-11-26 18:26:13.9341+00,,,1,1,0,0
3592,pg_catalog,pg_shseclabel,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-26 08:35:24.057791+00,2020-11-26 18:26:13.377088+00,2020-11-26 08:35:12.163415+00,,3,3,3,0
3603,pg_catalog,pg_ts_config_map,0,0,0,0,0,0,0,0,494,0,0,0,2020-11-26 08:35:24.035931+00,2020-11-26 18:26:13.222497+00,2020-11-26 08:35:12.156599+00,,1,1,1,0
16417,public,item,3,200000,643627212,642977229,100000,0,0,0,99931,0,0,0,2020-11-26 08:35:24.054948+00,2020-11-26 18:25:42.83802+00,2020-11-26 08:35:12.217378+00,,1,1,1,0
3079,pg_catalog,pg_extension,0,0,18,12,3,6,0,6,4,0,4,0,2020-11-26 08:35:24.045743+00,2020-11-26 18:26:13.281477+00,2020-11-26 08:35:12.160938+00,,1,1,1,0
2830,pg_toast,pg_toast_2604,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-26 08:35:24.049503+00,2020-11-26 18:26:13.563666+00,,,1,1,0,0
826,pg_catalog,pg_default_acl,0,0,8,0,0,0,0,0,0,0,0,0,2020-11-26 08:35:24.056856+00,2020-11-26 18:26:13.336662+00,2020-11-26 08:35:12.162797+00,,1,1,1,0
3501,pg_catalog,pg_enum,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-26 08:35:24.057569+00,2020-11-26 18:26:13.086663+00,2020-11-26 08:35:12.16324+00,,1,1,1,0
2224,pg_catalog,pg_sequence,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-26 08:35:24.050122+00,2020-11-26 18:26:13.43676+00,2020-11-26 08:35:12.162182+00,,1,1,1,0
4155,pg_toast,pg_toast_3394,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-26 08:35:24.03537+00,2020-11-26 18:26:13.997804+00,,,1,1,0,0
