oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16435,customer_i1,i,2098216960,60236124,1451631624,69.18,485382,13274784,0.63,362291236,17.27
16451,customer_i2,i,3575021568,60225905,2868800144,80.25,233539,12824856,0.36,386334484,10.81
16437,district_i1,i,15179776,20000,320000,2.11,0,0,0,14596180,96.16
16439,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16441,new_order_i1,i,1131995136,18268946,438454704,38.73,701732,16841568,1.49,589964476,52.12
16443,order_line_i1,i,52722073600,1363173282,33971731696,64.44,4739669,113763760,0.22,12390191620,23.5
16445,orders_i1,i,4846231552,124410579,2985853896,61.61,0,0,0,1296465552,26.75
16452,orders_i2,i,5266964480,124410579,2985853896,56.69,0,0,0,1710621048,32.48
16447,stock_i1,i,5480890368,206156314,3364227544,61.38,16309180,290889480,5.31,873593028,15.94
16449,warehouse_i1,i,1433600,2000,32000,2.23,0,0,0,1366164,95.3
16406,customer,r,44085166080,60000000,35208375696,79.86,3795276,2267264151,5.14,5856087032,13.28
16411,district,r,828317696,20000,2289098,0.28,0,0,0,795599920,96.05
16414,history,r,9867280384,124395261,8879363236,89.99,0,0,0,41344464,0.42
16417,item,r,10641408,100000,9792157,92.02,0,0,0,60384,0.57
16420,new_order,r,1315905536,18261122,620878148,47.18,709531,24124054,1.83,426548288,32.41
16423,order_line,r,135407042560,1244102067,106227598488,78.45,93366119,8024627166,5.93,9891965284,7.31
16426,orders,r,8514076672,124410579,6432827864,75.56,0,0,0,767333108,9.01
16429,stock,r,83194642432,200000000,66181569810,79.55,19363076,6407974507,7.7,8290842116,9.97
16432,warehouse,r,10608640,2000,217550,2.05,0,0,0,9957072,93.86
