oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16442,customer_i1,i,2266497024,60000000,1440000000,63.53,0,0,0,555245980,24.5
16458,customer_i2,i,4097515520,60000000,2850366152,69.56,0,0,0,932583348,22.76
16447,district_i1,i,15155200,20038,320608,2.12,56,896,0.01,14569916,96.14
16440,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16445,new_order_i1,i,1116061696,19225881,461421144,41.34,20324,487776,0.04,566805392,50.79
16446,order_line_i1,i,46923816960,1259277571,31191870280,66.47,1674534,40188816,0.09,9962812896,21.23
16443,orders_i1,i,4576346112,118078350,2837669744,62.01,0,0,0,1203837100,26.31
16456,orders_i2,i,4783841280,118372713,2841074536,59.39,0,0,0,1403264240,29.33
16444,stock_i1,i,5455929344,200001874,3200029984,58.65,11314,181024,0,1393598980,25.54
16441,warehouse_i1,i,1449984,2000,32000,2.21,0,0,0,1382420,95.34
16411,customer,r,43567480832,60000000,35177471021,80.74,5866333,3474888631,7.98,4160554132,9.55
16416,district,r,89948160,20000,2288417,2.54,3575,414341,0.46,83411764,92.73
16419,history,r,9357320192,117819774,8424939851,90.04,0,0,0,38077060,0.41
16422,item,r,10633216,100000,9785910,92.03,0,0,0,57644,0.54
16425,new_order,r,1042014208,19221931,653545654,62.72,22963,780742,0.07,168328972,16.15
16428,order_line,r,132097073152,1178287181,100570178716,76.13,97347218,8366630802,6.33,12430673044,9.41
16431,orders,r,7803871232,117833081,6088876350,78.02,258066,12903300,0.17,494013604,6.33
16434,stock,r,83939999744,200000000,66181713386,78.84,10583639,3505765929,4.18,11930384632,14.21
16437,warehouse,r,20545536,2000,218077,1.06,0,0,0,19486960,94.85
