oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16440,customer_i1,i,2216501248,60000000,1440000000,64.97,0,0,0,506086900,22.83
16442,customer_i2,i,3937255424,60000000,2850366152,72.39,0,0,0,775315316,19.69
16444,district_i1,i,19324928,20000,320000,1.66,0,0,0,18692692,96.73
16446,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16448,new_order_i1,i,1031331840,19366567,464797608,45.07,805176,19324224,1.87,456439744,44.26
16450,order_line_i1,i,56108269568,1418659125,34452744872,61.4,516234,12389616,0.02,15138969888,26.98
16452,orders_i1,i,5383069696,140471995,3404909992,63.25,0,0,0,1341858228,24.93
16454,orders_i2,i,5429035008,142741494,3428993440,63.16,8969,215256,0,1353984760,24.94
16456,stock_i1,i,5476851712,200019135,3200306160,58.43,573499,9175984,0.17,1402695820,25.61
16458,warehouse_i1,i,1785856,2000,32000,1.79,0,0,0,1715668,96.07
16411,customer,r,43197087744,60000000,35260742609,81.63,5648444,3354859927,7.77,3829249260,8.86
16416,district,r,126066688,20000,2288617,1.82,0,0,0,118422064,93.94
16419,history,r,10979155968,138404164,9890368993,90.08,0,0,0,44181028,0.4
16422,item,r,10633216,100000,9785910,92.03,0,0,0,57644,0.54
16425,new_order,r,1161895936,19344487,657712558,56.61,657963,22370742,1.93,243967100,21
16428,order_line,r,150553460736,1383912735,118244714348,78.54,75076020,6452520710,4.29,13286394212,8.83
16431,orders,r,8784797696,138396927,7157951230,81.48,971380,48569000,0.55,142758784,1.63
16434,stock,r,81329815552,200000000,66181713386,81.37,7718316,2557521909,3.14,10340711236,12.71
16437,warehouse,r,15212544,2000,218117,1.43,0,0,0,14365992,94.44
