oid,relname,version,tree_level,index_size,root_block_no,internal_pages,leaf_pages,empty_pages,deleted_pages,avg_leaf_density,leaf_fragmentation
16440,customer_i1,4,3,2275287040,41827,1407,276337,0,0,74.97,16.81
16442,customer_i2,4,3,4095115264,16948,3843,496048,0,0,77,14.66
16444,district_i1,4,2,12304384,412,7,1494,0,0,3.58,50.33
16446,item_i1,4,1,2260992,3,1,274,0,0,89.83,0
16448,new_order_i1,4,3,1095884800,42442,614,83498,0,49662,85.19,12.19
16450,order_line_i1,4,3,49466957824,41827,35578,6002868,0,0,79.54,22.1
16452,orders_i1,4,3,4825006080,41827,2935,586054,0,0,72.26,20.12
16454,orders_i2,4,3,5135613952,41827,3190,623715,0,0,68.07,35.83
16456,stock_i1,4,3,5489057792,81517,2395,667655,0,0,73.79,18.15
16458,warehouse_i1,4,1,1294336,3,1,156,0,0,3.44,47.44
