relid,schemaname,relname,seq_scan,seq_tup_read,idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_live_tup,n_dead_tup,n_mod_since_analyze,last_vacuum,last_autovacuum,last_analyze,last_autoanalyze,vacuum_count,autovacuum_count,analyze_count,autoanalyze_count
16422,public,order_line,3,600010322,0,0,600010322,0,0,0,600010322,0,0,2020-11-10 20:24:24.851887+00,,2020-11-10 20:08:12.480536+00,,1,0,1,0
2836,pg_toast,pg_toast_1255,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.012407+00,,,,1,0,0,0
16419,public,new_order,3,18000000,0,0,18000000,0,0,0,18000000,0,0,2020-11-10 20:08:17.197487+00,,2020-11-10 20:08:00.775953+00,,1,0,1,0
2846,pg_toast,pg_toast_2396,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.061467+00,,,,3,0,0,0
3456,pg_catalog,pg_collation,0,0,0,0,0,0,0,0,779,0,0,2020-11-10 20:08:13.016691+00,,2020-11-10 20:08:00.545197+00,,1,0,1,0
2605,pg_catalog,pg_cast,0,0,5833,643,0,0,0,0,216,0,0,2020-11-10 20:08:13.057336+00,,2020-11-10 20:08:00.54994+00,,1,0,1,0
4183,pg_toast,pg_toast_6100,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.067281+00,,,,3,0,0,0
3350,pg_catalog,pg_partitioned_table,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.089711+00,,2020-11-10 20:08:00.557133+00,,1,0,1,0
13291,information_schema,sql_implementation_info,0,0,,,0,0,0,0,12,0,0,2020-11-10 20:08:13.06719+00,,2020-11-10 20:08:00.556043+00,,1,0,1,0
3439,pg_toast,pg_toast_3381,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.071404+00,,,,1,0,0,0
4153,pg_toast,pg_toast_3118,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.069511+00,,,,1,0,0,0
2612,pg_catalog,pg_language,0,0,6,6,0,0,0,0,4,0,0,2020-11-10 20:08:13.058408+00,,2020-11-10 20:08:00.552296+00,,1,0,1,0
3466,pg_catalog,pg_event_trigger,0,0,2,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.070334+00,,2020-11-10 20:08:00.556536+00,,1,0,1,0
16407,pg_toast,pg_toast_16404,1,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:18:32.428192+00,,,,1,0,0,0
2620,pg_catalog,pg_trigger,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.070836+00,,2020-11-10 20:08:00.556674+00,,1,0,1,0
13288,pg_toast,pg_toast_13286,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.032343+00,,,,1,0,0,0
4185,pg_toast,pg_toast_1213,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.06042+00,,,,3,0,0,0
4175,pg_toast,pg_toast_1260,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.057943+00,,,,3,0,0,0
16416,public,item,2,100000,0,0,100000,0,0,0,100000,0,0,2020-11-10 20:08:13.065806+00,,2020-11-10 20:08:00.607264+00,,1,0,1,0
4149,pg_toast,pg_toast_2328,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.069635+00,,,,1,0,0,0
6100,pg_catalog,pg_subscription,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.067187+00,,2020-11-10 20:08:00.556919+00,,3,0,3,0
2608,pg_catalog,pg_depend,0,0,509,640,99,0,2,0,7651,0,0,2020-11-10 20:08:13.014198+00,,2020-11-10 20:08:00.535949+00,,1,0,1,0
1260,pg_catalog,pg_authid,29,128,2143,2141,1,0,0,0,10,0,0,2020-11-10 20:08:13.05785+00,,2020-11-10 20:08:00.552307+00,,3,0,3,0
1261,pg_catalog,pg_auth_members,0,0,0,0,0,0,0,0,3,0,0,2020-11-10 20:08:13.060927+00,,2020-11-10 20:08:00.553097+00,,3,0,3,0
4159,pg_toast,pg_toast_2600,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.057628+00,,,,1,0,0,0
4151,pg_toast,pg_toast_1417,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.090214+00,,,,1,0,0,0
3079,pg_catalog,pg_extension,216,405,33,7,2,4,0,4,3,0,0,2020-11-10 20:08:13.065584+00,,2020-11-10 20:08:00.554508+00,,1,0,1,0
2830,pg_toast,pg_toast_2604,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.0735+00,,,,1,0,0,0
826,pg_catalog,pg_default_acl,0,0,4,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.06997+00,,2020-11-10 20:08:00.556442+00,,1,0,1,0
3501,pg_catalog,pg_enum,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.072896+00,,2020-11-10 20:08:00.55682+00,,1,0,1,0
2224,pg_catalog,pg_sequence,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.090353+00,,2020-11-10 20:08:00.555691+00,,1,0,1,0
3118,pg_catalog,pg_foreign_table,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.069053+00,,2020-11-10 20:08:00.556384+00,,1,0,1,0
2616,pg_catalog,pg_opclass,8,8,1235,13294,0,0,0,0,128,0,0,2020-11-10 20:08:13.056842+00,,2020-11-10 20:08:00.550851+00,,1,0,1,0
2600,pg_catalog,pg_aggregate,0,0,1279,1279,0,0,0,0,138,0,0,2020-11-10 20:08:13.05721+00,,2020-11-10 20:08:00.552071+00,,1,0,1,0
13286,information_schema,sql_features,0,0,,,0,0,0,0,712,0,0,2020-11-10 20:08:13.031852+00,,2020-11-10 20:08:00.548501+00,,1,0,1,0
4181,pg_toast,pg_toast_6000,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.069401+00,,,,3,0,0,0
2964,pg_catalog,pg_db_role_setting,0,0,4311,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.073053+00,,2020-11-10 20:08:00.556985+00,,3,0,3,0
2328,pg_catalog,pg_foreign_data_wrapper,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.069203+00,,2020-11-10 20:08:00.556259+00,,1,0,1,0
2613,pg_catalog,pg_largeobject,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.06907+00,,2020-11-10 20:08:00.556243+00,,1,0,1,0
2753,pg_catalog,pg_opfamily,0,0,0,0,0,0,0,0,107,0,0,2020-11-10 20:08:13.054307+00,,2020-11-10 20:08:00.550759+00,,1,0,1,0
4179,pg_toast,pg_toast_1136,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.060719+00,,,,3,0,0,0
4173,pg_toast,pg_toast_1418,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.072853+00,,,,1,0,0,0
16425,public,orders,6,120000000,0,0,60000000,0,0,0,60000000,0,0,2020-11-10 20:08:23.488204+00,,2020-11-10 20:08:00.848832+00,,1,0,1,0
3394,pg_catalog,pg_init_privs,0,0,7,3,3,2,1,2,175,0,0,2020-11-10 20:08:13.054826+00,,2020-11-10 20:08:00.551852+00,,1,0,1,0
2615,pg_catalog,pg_namespace,180,996,1898,1134,0,0,0,0,6,0,0,2020-11-10 20:08:13.061578+00,,2020-11-10 20:08:00.552497+00,,1,0,1,0
2840,pg_toast,pg_toast_2619,0,0,88,62,85,0,12,0,85,0,97,2020-11-10 20:08:13.016461+00,,,,1,0,0,0
3598,pg_toast,pg_toast_3596,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.073249+00,,,,1,0,0,0
2966,pg_toast,pg_toast_2964,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 20:08:13.073133+00,,,,3,0,0,0
