oid,relname,version,tree_level,index_size,root_block_no,internal_pages,leaf_pages,empty_pages,deleted_pages,avg_leaf_density,leaf_fragmentation
16447,customer_i1,4,3,2266865664,41827,1402,275314,0,0,77.09,16.5
16458,customer_i2,4,3,4198113280,16948,3917,508547,0,0,76.92,16.76
16441,district_i1,4,2,11632640,412,7,1412,0,0,3.77,50
16446,item_i1,4,1,2260992,3,1,274,0,0,89.83,0
16440,new_order_i1,4,3,1000153088,42442,517,89931,0,31640,85.67,12.22
16443,order_line_i1,4,3,48435404800,41827,34575,5877949,0,0,75.27,25.69
16444,orders_i1,4,3,4691181568,41827,2814,569839,0,0,69.46,23.64
16456,orders_i2,4,3,4743200768,41827,2920,576083,0,0,68.83,34.6
16445,stock_i1,4,3,5475205120,81517,2399,665960,0,0,73.97,17.95
16442,warehouse_i1,4,1,851968,3,1,102,0,0,5.1,46.08
