oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16447,customer_i1,i,2266865664,60898927,1461805000,64.49,566020,13606432,0.6,514282728,22.69
16458,customer_i2,i,4198113280,61312054,2913432384,69.4,129370,6161808,0.15,956619868,22.79
16441,district_i1,i,11632640,20000,320000,2.75,0,0,0,11076756,95.22
16446,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16440,new_order_i1,i,1000153088,19336164,464067936,46.4,2992096,71810304,7.18,364253884,36.42
16443,order_line_i1,i,48435404800,1238506578,30864658240,63.72,2092167,50212008,0.1,11851736648,24.47
16444,orders_i1,i,4691181568,114314148,2751143168,58.64,0,0,0,1418727988,30.24
16456,orders_i2,i,4743200768,114773221,2754815752,58.08,0,0,0,1463898056,30.86
16445,stock_i1,i,5475205120,200020563,3200357632,58.45,5041658,80672728,1.47,1311643656,23.96
16442,warehouse_i1,i,851968,2000,32000,3.76,0,0,0,789076,92.62
16411,customer,r,43591254016,60000000,35162825127,80.66,5487988,3248594612,7.45,4426627936,10.15
16416,district,r,177545216,20000,2288593,1.29,0,0,0,168022512,94.64
16419,history,r,9057116160,113936256,8151263513,90,0,0,0,36690300,0.41
16422,item,r,10633216,100000,9785910,92.03,0,0,0,57644,0.54
16425,new_order,r,1177886720,19279584,655505856,55.65,2136044,72625496,6.17,203682240,17.29
16428,order_line,r,129385562112,1139346219,97223022956,75.14,113012595,9713058370,7.51,12090016484,9.34
16431,orders,r,7749918720,113935524,5886088080,75.95,500125,25006250,0.32,672422232,8.68
16434,stock,r,83818266624,200000000,66181713386,78.96,0,0,0,15343456012,18.31
16437,warehouse,r,32268288,2000,218113,0.68,0,0,0,30736776,95.25
