oid,relname,version,tree_level,index_size,root_block_no,internal_pages,leaf_pages,empty_pages,deleted_pages,avg_leaf_density,leaf_fragmentation
16441,customer_i1,4,3,2312626176,41827,1465,280837,0,0,73.77,18.14
16458,customer_i2,4,3,4242350080,16948,3978,513886,0,0,74.34,17.62
16447,district_i1,4,2,14680064,412,7,1784,0,0,3.05,49.89
16446,item_i1,4,1,2260992,3,1,274,0,0,89.83,0
16443,new_order_i1,4,3,1209622528,42442,630,78134,0,68894,84.86,11.24
16445,order_line_i1,4,3,51046785024,41827,36921,6194375,0,0,74.3,26.38
16456,orders_i1,4,3,4849303552,41827,2968,588987,0,0,70.07,22.83
16444,orders_i2,4,3,4910800896,41827,3052,596410,0,0,69.28,35.18
16440,stock_i1,4,3,5501837312,81517,2406,669204,0,0,73.62,18.34
16442,warehouse_i1,4,1,1253376,3,1,148,0,3,3.61,50.68
