oid,relname,version,tree_level,index_size,root_block_no,internal_pages,leaf_pages,empty_pages,deleted_pages,avg_leaf_density,leaf_fragmentation
16440,customer_i1,4,3,2109497344,41827,1206,256300,0,0,82.66,10.31
16442,customer_i2,4,3,4069326848,16948,3844,492899,0,0,79.25,14.11
16444,district_i1,4,2,8724480,412,4,1060,0,0,4.93,50.19
16446,item_i1,4,1,2260992,3,1,274,0,0,89.83,0
16448,new_order_i1,4,3,1202905088,42442,647,79925,0,66266,85.04,10.18
16450,order_line_i1,4,3,49516388352,41827,35620,6008860,0,0,78.62,23.37
16452,orders_i1,4,3,4906622976,41827,3056,595896,0,0,70,22.85
16454,orders_i2,4,3,5116583936,41827,3196,621386,0,0,67.29,35.74
16456,stock_i1,4,3,5446811648,81517,2378,662515,0,0,74.36,17.52
16458,warehouse_i1,4,1,1474560,3,1,178,0,0,3.05,48.88
