oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16440,customer_i1,i,2109497344,60834815,1460487184,69.23,531980,12829704,0.61,362375520,17.18
16442,customer_i2,i,4069326848,61184819,2909113472,71.49,147008,7042168,0.17,833562688,20.48
16444,district_i1,i,8724480,20021,320336,3.67,2,32,0,8215240,94.16
16446,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16448,new_order_i1,i,1202905088,19494427,467866248,38.89,203764,4890336,0.41,640303416,53.23
16450,order_line_i1,i,49516388352,1320650532,32946238080,66.54,3141981,75407544,0.15,10475183164,21.15
16452,orders_i1,i,4906622976,120535392,2899050256,59.08,0,0,0,1457518576,29.71
16454,orders_i2,i,5116583936,121010523,2904568664,56.77,0,0,0,1657056448,32.39
16456,stock_i1,i,5446811648,200000000,3200000000,58.75,0,0,0,1384921940,25.43
16458,warehouse_i1,i,1474560,2000,32000,2.17,0,0,0,1406804,95.41
16411,customer,r,43679424512,60000000,35187464825,80.56,5548156,3290400708,7.53,4445423656,10.18
16416,district,r,159342592,20000,2288557,1.44,3375,390399,0.25,150193716,94.26
16419,history,r,9538150400,120067341,8587491159,90.03,0,0,0,38956884,0.41
16422,item,r,10633216,100000,9785910,92.03,0,0,0,57644,0.54
16425,new_order,r,1284423680,19474727,662140718,51.55,206141,7008794,0.55,365124024,28.43
16428,order_line,r,137764298752,1200740152,102500048144,74.4,132594538,11396002708,8.27,12833254360,9.32
16431,orders,r,8318722048,120072097,6204799590,74.59,801350,40067500,0.48,827607296,9.95
16434,stock,r,83346898944,200000000,66181713386,79.41,0,0,0,14882292588,17.86
16437,warehouse,r,16367616,2000,218105,1.33,15,1785,0.01,15473012,94.53
