oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16440,customer_i1,i,1892573184,60913577,1461925848,77.25,342559,8221416,0.43,151504372,8.01
16452,customer_i2,i,3542327296,60087891,2854545232,80.58,4772,226304,0.01,382511288,10.8
16439,district_i1,i,1990656,20000,320000,16.08,0,0,0,1558868,78.31
16435,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16441,new_order_i1,i,868048896,18436516,442476384,50.97,2252475,54059400,6.23,278876904,32.13
16434,order_line_i1,i,62462705664,1523085234,37381962640,59.85,1350380,32409120,0.05,18020273568,28.85
16438,orders_i1,i,5512781824,148777172,3597061568,65.25,0,0,0,1245398908,22.59
16450,orders_i2,i,5713027072,150267037,3608895448,63.17,3915,93960,0,1424460192,24.93
16436,stock_i1,i,4919058432,200032710,3200532096,65.06,39650,634760,0.01,861843116,17.52
16437,warehouse_i1,i,237568,2000,32000,13.47,0,0,0,179476,75.55
16405,customer,r,40814264320,60000000,35222329361,86.3,2848299,1703403490,4.17,3207422624,7.86
16410,district,r,50069504,20000,2286645,4.57,26,2994,0.01,45657700,91.19
16413,history,r,11647549440,146987807,10496773888,90.12,0,0,0,46796424,0.4
16416,item,r,10633216,100000,9785910,92.03,0,0,0,57644,0.54
16419,new_order,r,1010860032,18430966,626652844,61.99,1935144,65794896,6.51,98233356,9.72
16422,order_line,r,158135631872,1469627300,125612468452,79.43,61418057,5278633942,3.34,13716296852,8.67
16425,orders,r,9297272832,146965237,7605330392,81.8,653060,32653000,0.35,101509052,1.09
16428,stock,r,74424229888,200000000,66181713386,88.92,3625867,1199564333,1.61,5056774136,6.79
16431,warehouse,r,22396928,2000,217277,0.97,0,0,0,21272480,94.98
