oid,relname,version,tree_level,index_size,root_block_no,internal_pages,leaf_pages,empty_pages,deleted_pages,avg_leaf_density,leaf_fragmentation
16440,customer_i1,4,3,2233597952,41827,1371,271284,0,0,76.36,15.26
16442,customer_i2,4,3,4066533376,16948,3825,492577,0,0,77.54,14.06
16444,district_i1,4,2,13115392,412,7,1593,0,0,3.38,50.66
16446,item_i1,4,1,2260992,3,1,274,0,0,89.83,0
16448,new_order_i1,4,3,1020755968,42442,529,90215,0,33859,85.74,12.96
16450,order_line_i1,4,3,51797368832,41827,37578,6285342,0,0,73.98,21.68
16452,orders_i1,4,3,5026480128,41827,3141,610442,0,0,73.31,19.4
16454,orders_i2,4,3,5087707136,41827,3172,617885,0,0,72.7,35.59
16456,stock_i1,4,3,5458886656,81517,2394,663973,0,0,74.21,17.7
16458,warehouse_i1,4,1,1187840,3,1,143,0,0,3.72,52.45
