relid,schemaname,relname,seq_scan,seq_tup_read,idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_live_tup,n_dead_tup,n_mod_since_analyze,n_ins_since_vacuum,last_vacuum,last_autovacuum,last_analyze,last_autoanalyze,vacuum_count,autovacuum_count,analyze_count,autoanalyze_count
4171,pg_toast,pg_toast_1247,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-21 16:18:32.427391+00,2021-04-25 10:11:25.655509+00,,,1,1,0,0
4151,pg_toast,pg_toast_1417,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-21 16:18:32.427439+00,2021-04-25 10:11:25.427858+00,,,1,1,0,0
13301,pg_toast,pg_toast_13299,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-21 16:18:32.427458+00,2021-04-25 10:11:25.773518+00,,,1,1,0,0
16418,public,item,3,200000,569732654,569163760,100000,0,0,0,99950,0,0,0,2021-04-21 16:18:32.449254+00,2021-04-25 10:11:18.165876+00,2021-04-21 16:18:18.74812+00,,1,1,1,0
3592,pg_catalog,pg_shseclabel,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-21 16:18:32.42554+00,2021-04-25 10:11:25.156479+00,2021-04-21 16:18:18.667835+00,,3,3,3,0
3603,pg_catalog,pg_ts_config_map,0,0,0,0,0,0,0,0,437,0,0,0,2021-04-21 16:18:32.427487+00,2021-04-25 10:11:24.993135+00,2021-04-21 16:18:18.675197+00,,1,1,1,0
3079,pg_catalog,pg_extension,0,0,18,12,3,6,0,6,4,0,4,0,2021-04-21 16:18:32.426035+00,2021-04-25 10:11:25.05517+00,2021-04-21 16:18:18.668973+00,,1,1,1,0
2830,pg_toast,pg_toast_2604,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-21 16:18:32.426825+00,2021-04-25 10:11:25.339562+00,,,1,1,0,0
13289,information_schema,sql_implementation_info,0,0,,,0,0,0,0,12,0,0,0,2021-04-21 16:18:32.426481+00,2021-04-25 10:11:25.26569+00,2021-04-21 16:18:18.669562+00,,1,1,1,0
16430,public,stock,4,400000000,1655109735,44103465863,200000000,569135937,0,533935328,199837633,41749076,305498809,0,2021-04-21 16:33:42.680476+00,,2021-04-21 16:18:19.167577+00,2021-04-25 09:18:54.739522+00,1,0,1,10
3501,pg_catalog,pg_enum,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-21 16:18:32.426548+00,2021-04-25 10:11:24.838329+00,2021-04-21 16:18:18.667967+00,,1,1,1,0
826,pg_catalog,pg_default_acl,0,0,8,0,0,0,0,0,0,0,0,0,2021-04-21 16:18:32.425736+00,2021-04-25 10:11:25.112202+00,2021-04-21 16:18:18.668485+00,,1,1,1,0
2224,pg_catalog,pg_sequence,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-21 16:18:32.426002+00,2021-04-25 10:11:25.217436+00,2021-04-21 16:18:18.666618+00,,1,1,1,0
4157,pg_toast,pg_toast_2612,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-21 16:18:32.427615+00,2021-04-25 10:11:25.461138+00,,,1,1,0,0
4155,pg_toast,pg_toast_3394,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-21 16:18:32.427393+00,2021-04-25 10:11:25.450003+00,,,1,1,0,0
3118,pg_catalog,pg_foreign_table,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-21 16:18:32.426368+00,2021-04-25 10:11:24.44428+00,2021-04-21 16:18:18.668439+00,,1,1,1,0
2616,pg_catalog,pg_opclass,44,44,1521863,1676803,0,0,0,0,130,0,0,0,2021-04-21 16:18:32.426187+00,2021-04-25 10:11:24.66115+00,2021-04-21 16:18:18.669617+00,,1,1,1,0
1417,pg_catalog,pg_foreign_server,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-21 16:18:32.426493+00,2021-04-25 10:11:25.078867+00,2021-04-21 16:18:18.668794+00,,1,1,1,0
2600,pg_catalog,pg_aggregate,0,0,3017,3017,0,0,0,0,138,0,0,0,2021-04-21 16:18:32.426515+00,2021-04-25 10:11:24.739515+00,2021-04-21 16:18:18.670282+00,,1,1,1,0
1247,pg_catalog,pg_type,0,0,2278487,2274386,23,19,2,19,432,0,0,0,2021-04-21 16:18:32.426297+00,2021-04-25 10:11:24.433041+00,2021-04-21 16:18:18.672926+00,,1,1,1,0
4181,pg_toast,pg_toast_6000,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-21 16:18:32.426219+00,2021-04-25 10:11:25.708575+00,,,3,3,0,0
3256,pg_catalog,pg_policy,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-21 16:18:32.426636+00,2021-04-25 10:11:25.090231+00,2021-04-21 16:18:18.668717+00,,1,1,1,0
4147,pg_toast,pg_toast_3079,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-21 16:18:32.426863+00,2021-04-25 10:11:25.405373+00,,,1,1,0,0
6104,pg_catalog,pg_publication,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-21 16:18:32.427529+00,2021-04-25 10:11:25.229074+00,2021-04-21 16:18:18.666604+00,,1,1,1,0
3601,pg_catalog,pg_ts_parser,0,0,0,0,0,0,0,0,1,0,0,0,2021-04-21 16:18:32.427518+00,2021-04-25 10:11:25.024241+00,2021-04-21 16:18:18.669335+00,,1,1,1,0
13284,information_schema,sql_features,0,0,,,0,0,0,0,712,0,0,0,2021-04-21 16:18:32.42705+00,2021-04-25 10:11:25.306183+00,2021-04-21 16:18:18.674334+00,,1,1,1,0
2964,pg_catalog,pg_db_role_setting,0,0,1526372,0,0,0,0,0,0,0,0,0,2021-04-21 16:18:32.42559+00,2021-04-25 10:11:24.924768+00,2021-04-21 16:18:18.668391+00,,3,3,3,0
2613,pg_catalog,pg_largeobject,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-21 16:18:32.425997+00,2021-04-25 10:11:24.478366+00,2021-04-21 16:18:18.667938+00,,1,1,1,0
2328,pg_catalog,pg_foreign_data_wrapper,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-21 16:18:32.426523+00,2021-04-25 10:11:25.067411+00,2021-04-21 16:18:18.668673+00,,1,1,1,0
13294,information_schema,sql_parts,0,0,,,0,0,0,0,10,0,0,0,2021-04-21 16:18:32.426747+00,2021-04-25 10:11:25.278251+00,2021-04-21 16:18:18.669297+00,,1,1,1,0
2753,pg_catalog,pg_opfamily,0,0,0,0,0,0,0,0,109,0,0,0,2021-04-21 16:18:32.427907+00,2021-04-25 10:11:24.648948+00,2021-04-21 16:18:18.669344+00,,1,1,1,0
2396,pg_catalog,pg_shdescription,0,0,0,0,0,0,0,0,3,0,0,0,2021-04-21 16:18:32.425718+00,2021-04-25 10:11:24.966815+00,2021-04-21 16:18:18.67508+00,,3,3,3,0
4173,pg_toast,pg_toast_1418,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-21 16:18:32.426935+00,2021-04-25 10:11:25.666591+00,,,1,1,0,0
2606,pg_catalog,pg_constraint,0,0,21,0,10,0,0,0,12,0,0,0,2021-04-21 16:18:32.425968+00,2021-04-25 10:11:24.594499+00,2021-04-21 16:18:18.670193+00,,1,1,1,0
3602,pg_catalog,pg_ts_config,0,0,1517500,1517500,0,0,0,0,23,0,0,0,2021-04-21 16:18:32.426896+00,2021-04-25 10:11:24.979704+00,2021-04-21 16:18:18.675508+00,,1,1,1,0
3394,pg_catalog,pg_init_privs,0,0,56,13,13,11,2,11,187,0,18,0,2021-04-21 16:18:32.426154+00,2021-04-25 10:11:25.134207+00,2021-04-21 16:18:18.669423+00,,1,1,1,0
2602,pg_catalog,pg_amop,0,0,1554891,1605078,0,0,0,0,723,0,0,0,2021-04-21 16:18:32.427435+00,2021-04-25 10:11:24.688036+00,2021-04-21 16:18:18.675642+00,,1,1,1,0
2838,pg_toast,pg_toast_2618,0,0,9,19,2,0,0,0,265,0,2,0,2021-04-21 16:18:32.426445+00,2021-04-25 10:11:25.519415+00,,,1,1,0,0
4165,pg_toast,pg_toast_3350,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-21 16:18:32.427486+00,2021-04-25 10:11:25.48287+00,,,1,1,0,0
2615,pg_catalog,pg_namespace,8,32,762174,761505,0,0,0,0,4,0,0,0,2021-04-21 16:18:32.426455+00,2021-04-25 10:11:24.851161+00,2021-04-21 16:18:18.674806+00,,1,1,1,0
2840,pg_toast,pg_toast_2619,0,0,444790,975273,2271,0,2196,0,87,36,4467,30,2021-04-21 16:18:32.428418+00,2021-04-25 10:27:46.27378+00,,,1,32,0,0
3598,pg_toast,pg_toast_3596,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-21 16:18:32.426516+00,2021-04-25 10:11:25.530854+00,,,1,1,0,0
2966,pg_toast,pg_toast_2964,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-21 16:18:32.425768+00,2021-04-25 10:11:25.698164+00,,,3,3,0,0
3541,pg_catalog,pg_range,0,0,450,0,0,0,0,0,6,0,0,0,2021-04-21 16:18:32.427504+00,2021-04-25 10:11:25.194781+00,2021-04-21 16:18:18.675091+00,,1,1,1,0
1214,pg_catalog,pg_shdepend,0,0,100,62,16,0,0,0,25,0,0,0,2021-04-21 16:18:32.425605+00,2021-04-25 10:11:24.956273+00,2021-04-21 16:18:18.668833+00,,3,3,3,0
3600,pg_catalog,pg_ts_dict,0,0,0,0,0,0,0,0,23,0,0,0,2021-04-21 16:18:32.427436+00,2021-04-25 10:11:25.006442+00,2021-04-21 16:18:18.675453+00,,1,1,1,0
3764,pg_catalog,pg_ts_template,0,0,0,0,0,0,0,0,5,0,0,0,2021-04-21 16:18:32.428156+00,2021-04-25 10:11:25.038156+00,2021-04-21 16:18:18.67546+00,,1,1,1,0
2610,pg_catalog,pg_index,155,319,2644944,2652944,11,0,0,0,165,0,0,0,2021-04-21 16:18:32.425222+00,2021-04-25 10:11:24.62045+00,2021-04-21 16:18:18.670034+00,,1,1,1,0
1255,pg_catalog,pg_proc,0,0,2290692,2323102,22,36,2,18,3054,0,38,0,2021-04-21 16:18:32.431828+00,2021-04-25 10:11:24.554426+00,2021-04-21 16:18:18.685009+00,,1,1,1,0
1262,pg_catalog,pg_database,1334,4958,1145120,1145118,1,0,0,0,4,0,0,0,2021-04-21 16:18:32.425192+00,2021-04-25 10:11:24.914191+00,2021-04-21 16:18:18.669697+00,,3,3,3,0
