oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16435,customer_i1,i,1974452224,60289070,1449280624,73.4,192150,5038816,0.26,251429404,12.73
16451,customer_i2,i,3508109312,60262984,2865958880,81.7,135643,7056832,0.2,329330016,9.39
16437,district_i1,i,11616256,20000,320000,2.75,0,0,0,11060500,95.22
16439,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16441,new_order_i1,i,1033175040,18379148,441099552,42.69,2159834,51836016,5.02,447732924,43.34
16443,order_line_i1,i,52827013120,1368342231,34008800056,64.38,4129549,99121208,0.19,12452499412,23.57
16445,orders_i1,i,4762705920,126706758,3040962192,63.85,0,0,0,1149495332,24.14
16452,orders_i2,i,5206712320,126706758,3040962192,58.4,0,0,0,1587206732,30.48
16447,stock_i1,i,5497143296,207216946,3392831800,61.72,8063938,150192136,2.73,1030469296,18.75
16449,warehouse_i1,i,999424,2000,32000,3.2,0,0,0,935380,93.59
16406,customer,r,42806460416,60000000,35217831795,82.27,2844788,1697964529,3.97,5157046100,12.05
16411,district,r,616882176,20000,2289298,0.37,0,0,0,591683452,95.92
16414,history,r,10049789952,126706619,9045376073,90.01,0,0,0,41468916,0.41
16417,item,r,10641408,100000,9792157,92.02,0,0,0,60384,0.57
16420,new_order,r,1169227776,18237265,620067010,53.03,1886603,64144502,5.49,246521428,21.08
16423,order_line,r,135303962624,1267065683,108201465644,79.97,77020940,6619791186,4.89,9020406500,6.67
16426,orders,r,8437407744,126706758,6552276886,77.66,0,0,0,545433468,6.46
16429,stock,r,80075112448,200000000,66181569810,82.65,15395450,5094953985,6.36,6573297100,8.21
16432,warehouse,r,23085056,2000,217590,0.94,0,0,0,21931396,95
