datid,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,conflicts,temp_files,temp_bytes,deadlocks,checksum_failures,checksum_last_failure,blk_read_time,blk_write_time,stats_reset
0,,0,0,0,138,26427,9750,6061,16,0,0,0,0,0,0,,,0,0,2020-11-26 08:04:22.606168+00
13605,postgres,0,746,0,1309,38232,175270,17853,12,402,12,0,0,0,0,,,0,0,2020-11-26 08:04:22.606143+00
16385,tpcc,7,153385696,1,153931218,35289950446,15485072852,7834633703,1864992938,1728840096,66449907,0,64,29494231040,1,,,0,0,2020-11-26 08:04:23.076294+00
1,template1,0,522,0,884,33268,172776,15447,12,402,12,0,0,0,0,,,0,0,2020-11-26 08:35:12.045994+00
13604,template0,0,210,0,474,3840,3031,1745,0,0,0,0,0,0,0,,,0,0,2020-11-26 21:26:11.344279+00
