oid,relname,version,tree_level,index_size,root_block_no,internal_pages,leaf_pages,empty_pages,deleted_pages,avg_leaf_density,leaf_fragmentation
16440,customer_i1,4,3,2189131776,41827,1320,265907,0,0,77.89,13.55
16442,customer_i2,4,3,4099022848,16948,3866,496502,0,0,76.93,14.74
16444,district_i1,4,2,11804672,412,7,1433,0,0,3.72,49.41
16446,item_i1,4,1,2260992,3,1,274,0,0,89.83,0
16448,new_order_i1,4,3,946569216,42442,564,88607,0,26376,85.41,12.19
16450,order_line_i1,4,3,49030234112,41827,35218,5949917,0,0,74.57,21.49
16452,orders_i1,4,3,4812931072,41827,2920,584595,0,0,72.54,20.16
16454,orders_i2,4,3,5015764992,41827,3116,609159,0,0,69.85,35.52
16456,stock_i1,4,3,5474451456,81517,2408,665859,0,0,73.99,17.93
16458,warehouse_i1,4,1,1032192,3,1,124,0,0,4.25,49.19
