datid,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,conflicts,temp_files,temp_bytes,deadlocks,checksum_failures,checksum_last_failure,blk_read_time,blk_write_time,stats_reset
0,,0,0,0,177,32103449,7716494,7702417,18,0,0,0,0,0,0,,,0,0,2021-04-21 15:43:03.621598+00
13434,postgres,0,1368,0,2225,114040,216758,55351,12,397,12,0,0,0,0,,,0,0,2021-04-21 15:43:03.621543+00
16385,tpcc,2,192168961,0,177951257,108255306147,186830319480,28049907316,2069742756,2139189249,82169392,0,64,29493821440,0,,,0,0,2021-04-21 15:43:04.19982+00
1,template1,0,964,0,2199,55762,190821,28578,12,402,12,0,0,0,0,,,0,0,2021-04-21 16:18:18.276353+00
13433,template0,0,210,0,471,3845,3022,1745,0,0,0,0,0,0,0,,,0,0,2021-04-23 19:42:03.244963+00
