oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16442,customer_i1,i,2273558528,60000000,1440000000,63.34,0,0,0,562253196,24.73
16458,customer_i2,i,4031848448,60000000,2850366152,70.7,0,0,0,867870860,21.53
16440,district_i1,i,15319040,20000,320000,2.09,0,0,0,14734356,96.18
16447,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16444,new_order_i1,i,1147379712,19068880,457653120,39.89,1314452,31546848,2.75,565563340,49.29
16441,order_line_i1,i,47409618944,1262038525,31273779960,65.97,1757334,42176016,0.09,10346433688,21.82
16443,orders_i1,i,4649811968,117732903,2828825576,60.84,0,0,0,1286397548,27.67
16456,orders_i2,i,4800118784,117985782,2831757856,58.99,0,0,0,1430214564,29.8
16445,stock_i1,i,5502083072,200000717,3200011472,58.16,5731,91696,0,1439339988,26.16
16446,warehouse_i1,i,1556480,2000,32000,2.06,0,0,0,1488276,95.62
16411,customer,r,43367661568,60000000,35178454692,81.12,5717657,3384265406,7.8,4052007916,9.34
16416,district,r,108150784,20000,2288757,2.12,0,0,0,101317628,93.68
16419,history,r,9340313600,117513270,8409729463,90.04,0,0,0,38086316,0.41
16422,item,r,10633216,100000,9785910,92.03,0,0,0,57644,0.54
16425,new_order,r,1302700032,19050030,647701020,49.72,945769,32156146,2.47,371794788,28.54
16428,order_line,r,133055864832,1175038108,100290919396,75.38,109697294,9428088318,7.09,12604681704,9.47
16431,orders,r,7807672320,117509320,6072384580,77.77,226326,11316300,0.14,525368976,6.73
16434,stock,r,83017547776,200000000,66181713386,79.72,9267312,3069989461,3.7,11467883192,13.81
16437,warehouse,r,16048128,2000,218145,1.36,0,0,0,15169404,94.52
