oid,relname,version,tree_level,index_size,root_block_no,internal_pages,leaf_pages,empty_pages,deleted_pages,avg_leaf_density,leaf_fragmentation
16442,customer_i1,4,3,2273558528,41827,1394,276139,0,0,75.02,16.75
16458,customer_i2,4,3,4031848448,16948,3807,488361,0,0,78.2,13.32
16440,district_i1,4,2,15319040,412,7,1862,0,0,2.93,49.62
16447,item_i1,4,1,2260992,3,1,274,0,0,89.83,0
16444,new_order_i1,4,3,1147379712,42442,627,82625,0,56808,85.12,12.32
16441,order_line_i1,4,3,47409618944,41827,33918,5753388,0,0,77.94,21.7
16443,orders_i1,4,3,4649811968,41827,2810,564793,0,0,72.06,20.54
16456,orders_i2,4,3,4800118784,41827,2958,582993,0,0,69.91,34.85
16445,stock_i1,4,3,5502083072,81517,2414,669226,0,0,73.62,18.35
16446,warehouse_i1,4,1,1556480,3,1,185,0,3,2.95,50.27
