oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16992,customer_i1,i,1892573184,60830696,1459936704,77.14,334175,8020200,0.42,154059792,8.14
17009,customer_i2,i,3494789120,60736687,2885343848,82.56,391154,18596896,0.53,282331100,8.08
16994,district_i1,i,1646592,20000,320000,19.43,0,0,0,1217492,73.94
16996,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16998,new_order_i1,i,876265472,18129123,435098952,49.65,593813,14251512,1.63,343087004,39.15
17000,order_line_i1,i,75242921984,1894279868,46705832096,62.07,4360545,104653576,0.14,19707807992,26.19
17002,orders_i1,i,6389284864,181058222,4360840384,68.25,0,0,0,1217406036,19.05
17008,orders_i2,i,7077748736,181991215,4368252488,61.72,3180,76320,0,1884751240,26.63
17004,stock_i1,i,4492353536,201297501,3220760016,71.69,600582,9609312,0.21,403575832,8.98
17006,warehouse_i1,i,212992,2000,32000,15.02,0,0,0,155092,72.82
16928,customer,r,40059502592,60000000,35199143200,87.87,1219888,729037436,1.82,3461090756,8.64
16934,district,r,92807168,20000,2288677,2.47,0,0,0,86652752,93.37
16937,history,r,14197669888,179801416,12792558123,90.1,0,0,0,56689112,0.4
16940,item,r,10633216,100000,9786945,92.04,0,0,0,57844,0.54
16943,new_order,r,1012097024,18123059,616184006,60.88,507927,17269518,1.71,168153156,16.61
16946,order_line,r,185478889472,1798080680,153845139702,82.94,63393328,5448590360,2.94,9628839108,5.19
16949,orders,r,11389370368,179806864,9313710810,81.78,783099,39156800,0.34,67084072,0.59
16952,stock,r,72255315968,200000000,66181729614,91.59,4860546,1609065093,2.23,2544824360,3.52
16955,warehouse,r,63676416,2000,217286,0.34,0,0,0,61002832,95.8
