oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16434,customer_i1,i,2042265600,62698811,1504771464,73.68,2607184,62572416,3.06,186355920,9.12
16450,customer_i2,i,4016136192,62880862,2987091536,74.38,3363089,160061992,3.99,530315272,13.2
16436,district_i1,i,29892608,20000,320000,1.07,0,0,0,29153404,97.53
16438,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16440,new_order_i1,i,995082240,18195480,436691520,43.88,594951,14278824,1.43,459273704,46.15
16442,order_line_i1,i,53124538368,1407503103,33780074472,63.59,8888878,213333072,0.4,12685402216,23.88
16444,orders_i1,i,5198815232,121194414,2908665936,55.95,0,0,0,1733573012,33.35
16451,orders_i2,i,5167382528,121194411,2908665864,56.29,3,72,0,1702478852,32.95
16446,stock_i1,i,5314510848,206392529,3302280464,62.14,12685761,202972176,3.82,872462820,16.42
16448,warehouse_i1,i,3547136,2000,32000,0.9,0,0,0,3447052,97.18
16404,customer,r,43245608960,60000000,35189616578,81.37,3363244,2007609244,4.64,5310885628,12.28
16410,district,r,118972416,20000,2287855,1.92,0,0,0,111822824,93.99
16413,history,r,9385893888,118165743,8439995472,89.92,0,0,0,42480088,0.45
16416,item,r,10633216,100000,9786945,92.04,0,0,0,57844,0.54
16419,new_order,r,1110204416,18175314,617960676,55.66,555708,18894072,1.7,246970412,22.25
16422,order_line,r,131778281472,1181659918,100860318358,76.54,91167970,7835638502,5.95,12284602972,9.32
16425,orders,r,8235147264,118164840,6108221052,74.17,1421332,71142482,0.86,805029476,9.78
16428,stock,r,79939198976,200000000,66181729614,82.79,15702137,5196542945,6.5,6345264084,7.94
16431,warehouse,r,18776064,2000,218074,1.16,0,0,0,17790224,94.75
