oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16440,customer_i1,i,1892581376,60943305,1462639320,77.28,296700,7120800,0.38,151964160,8.03
16452,customer_i2,i,3570221056,60139155,2856984744,80.02,12541,596216,0.02,407148740,11.4
16439,district_i1,i,2236416,20000,320000,14.31,0,0,0,1802708,80.61
16435,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16441,new_order_i1,i,883843072,18406613,441758712,49.98,975889,23421336,2.65,331536596,37.51
16434,order_line_i1,i,63667355648,1543290425,37871273944,59.48,1337613,32102712,0.05,18636749176,29.27
16438,orders_i1,i,5587918848,150770335,3643798216,65.21,0,0,0,1264419356,22.63
16450,orders_i2,i,5788532736,152219716,3655322912,63.15,3504,84096,0,1444694604,24.96
16436,stock_i1,i,4947918848,200053405,3200863328,64.69,59573,954136,0.02,889502420,17.98
16437,warehouse_i1,i,286720,2000,32000,11.16,0,0,0,228244,79.61
16405,customer,r,40905285632,60000000,35228335067,86.12,2779383,1665848290,4.07,3327879572,8.14
16410,district,r,56549376,20000,2286895,4.04,0,0,0,51856508,91.7
16413,history,r,11820777472,149050708,10650083636,90.1,0,0,0,47323912,0.4
16416,item,r,10633216,100000,9785910,92.03,0,0,0,57644,0.54
16419,new_order,r,1014792192,18401183,625640222,61.65,890326,30271084,2.98,144582276,14.25
16422,order_line,r,160826761216,1490298522,127389191834,79.21,61300626,5268552718,3.28,14425334808,8.97
16425,orders,r,9422282752,149034737,7713003958,81.86,701215,35060750,0.37,93709836,0.99
16428,stock,r,74707640320,200000000,66181713386,88.59,4382471,1449655265,1.94,5077735832,6.8
16431,warehouse,r,25935872,2000,217289,0.84,0,0,0,24670572,95.12
