oid,relname,version,tree_level,index_size,root_block_no,internal_pages,leaf_pages,empty_pages,deleted_pages,avg_leaf_density,leaf_fragmentation
16441,customer_i1,4,3,1979777024,41827,1150,240521,0,0,86.07,4.42
16458,customer_i2,4,3,4024008704,16948,3769,487442,0,0,78.35,13.15
16442,district_i1,4,2,13344768,412,7,1621,0,0,3.32,49.66
16440,item_i1,4,1,2260992,3,1,274,0,0,89.83,0
16443,new_order_i1,4,3,1072545792,42442,599,88860,0,41466,85.6,12.46
16445,order_line_i1,4,3,46359887872,41827,33017,5626148,0,0,78.12,21.48
16456,orders_i1,4,3,4599504896,41827,2778,558684,0,0,71.43,21.23
16446,orders_i2,4,3,4733173760,41827,2918,574861,0,0,69.53,34.59
16447,stock_i1,4,3,5462835200,81517,2399,664450,0,0,74.14,17.76
16444,warehouse_i1,4,1,1040384,3,1,125,0,0,4.22,50.4
