oid,relname,version,tree_level,index_size,root_block_no,internal_pages,leaf_pages,empty_pages,deleted_pages,avg_leaf_density,leaf_fragmentation
16440,customer_i1,4,3,2219098112,41827,1352,269533,0,0,76.85,14.71
16442,customer_i2,4,3,3995361280,16948,3764,483950,0,0,78.91,12.53
16444,district_i1,4,2,13877248,412,7,1686,0,0,3.21,50
16446,item_i1,4,1,2260992,3,1,274,0,0,89.83,0
16448,new_order_i1,4,3,946782208,42442,518,82017,0,33038,85.32,11.7
16450,order_line_i1,4,3,50125135872,41827,36099,6082691,0,0,75.84,20.63
16452,orders_i1,4,3,4831444992,41827,2962,586813,0,0,74.67,17.78
16454,orders_i2,4,3,5156642816,41827,3214,626258,0,0,70.21,35.78
16456,stock_i1,4,3,5445435392,81517,2381,662344,0,0,74.38,17.5
16458,warehouse_i1,4,1,1286144,3,1,155,0,0,3.46,48.39
