datid,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,conflicts,temp_files,temp_bytes,deadlocks,checksum_failures,checksum_last_failure,blk_read_time,blk_write_time,stats_reset
0,,0,0,0,182,22386,6810,5290,19,0,0,0,0,0,0,,,0,0,2020-12-06 18:24:44.73138+00
13434,postgres,0,499,0,629,18365,174059,5122,0,0,0,0,0,0,0,,,0,0,2020-12-06 18:24:44.731322+00
16385,tpcc,7,120537812,1,273898715,21616168774,10410670593,4190555945,1664627784,1309337697,49335046,0,76,36687527936,0,,,0,0,2020-12-06 18:24:45.23541+00
1,template1,0,210,0,471,4004,3089,1812,0,0,0,0,0,0,0,,,0,0,2020-12-07 11:50:11.874282+00
13433,template0,0,210,0,471,4004,3089,1812,0,0,0,0,0,0,0,,,0,0,2020-12-07 11:50:41.912408+00
