oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16434,customer_i1,i,1973477376,62200174,1492804176,75.64,2546078,61105872,3.1,133934356,6.79
16450,customer_i2,i,3874422784,62246316,2956987248,76.32,2913017,138563000,3.58,448820520,11.58
16436,district_i1,i,19456000,20000,320000,1.64,0,0,0,18806476,96.66
16438,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16440,new_order_i1,i,1065615360,18241956,437806944,41.08,0,0,0,544768420,51.12
16442,order_line_i1,i,49957748736,1338722446,32129338704,64.31,8554150,205299600,0.41,11502642468,23.02
16444,orders_i1,i,4835409920,113022004,2712528096,56.1,0,0,0,1604884828,33.19
16451,orders_i2,i,4913627136,113022004,2712528096,55.2,0,0,0,1681624820,34.22
16446,stock_i1,i,5107261440,204010705,3264171280,63.91,14943936,239102976,4.68,670459712,13.13
16448,warehouse_i1,i,1605632,2000,32000,1.99,0,0,0,1536852,95.72
16404,customer,r,42519642112,60000000,35175392265,82.73,2952741,1758624192,4.14,4858696580,11.43
16410,district,r,379191296,20000,2287957,0.6,0,0,0,362279656,95.54
16413,history,r,8957034496,112868994,8061917861,90.01,0,0,0,36912556,0.41
16416,item,r,10633216,100000,9786945,92.04,0,0,0,57844,0.54
16419,new_order,r,1202782208,18241956,620226504,51.57,0,0,0,353325692,29.38
16422,order_line,r,125350559744,1128692271,96307475770,76.83,77182608,6633661620,5.29,12194531484,9.73
16425,orders,r,7840382976,112868665,5832686668,74.39,238875,11986124,0.15,817066472,10.42
16428,stock,r,78148952064,200000000,66181729614,84.69,13050222,4319018560,5.53,5475870296,7.01
16431,warehouse,r,15433728,2000,218094,1.41,0,0,0,14581704,94.48
