oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16992,customer_i1,i,1892573184,60339894,1448157456,76.52,100858,2420592,0.13,174335124,9.21
17009,customer_i2,i,3494789120,60128885,2856480832,81.74,30307,1442792,0.04,332221964,9.51
16994,district_i1,i,1056768,20000,320000,30.28,0,0,0,632276,59.83
16996,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16998,new_order_i1,i,843653120,18018115,432434760,51.26,1666376,39993024,4.74,283356136,33.59
17000,order_line_i1,i,60339437568,1560132411,38294582664,63.47,3847845,92348392,0.15,14795548824,24.52
17002,orders_i1,i,5218590720,150758767,3637758264,69.71,0,0,0,904145352,17.33
17008,orders_i2,i,5828714496,151882455,3646680232,62.56,2298,55152,0,1494057616,25.63
17004,stock_i1,i,4492673024,201794609,3228713744,71.87,317960,5087360,0.11,399603104,8.89
17006,warehouse_i1,i,163840,2000,32000,19.53,0,0,0,106324,64.9
16928,customer,r,39473627136,60000000,35075646240,88.86,722008,430949801,1.09,3327989672,8.43
16934,district,r,22257664,20000,2283119,10.26,0,0,0,19003860,85.38
16937,history,r,11785027584,148972389,10614462530,90.07,0,0,0,47674124,0.4
16940,item,r,10633216,100000,9786945,92.04,0,0,0,57844,0.54
16943,new_order,r,995155968,18017097,612581298,61.56,1606309,54614506,5.49,116118492,11.67
16946,order_line,r,151751606272,1489918627,127357008938,83.92,17031561,1463833522,0.96,9572673344,6.31
16949,orders,r,9399525376,148990020,7711446846,82.04,351343,17567868,0.19,70431844,0.75
16952,stock,r,71133093888,200000000,66181729614,93.04,2948586,976082554,1.37,2148911820,3.02
16955,warehouse,r,2072576,2000,216730,10.46,0,0,0,1765136,85.17
