oid,relname,version,tree_level,index_size,root_block_no,internal_pages,leaf_pages,empty_pages,deleted_pages,avg_leaf_density,leaf_fragmentation
16440,customer_i1,4,3,2263351296,41827,1397,274890,0,0,75.37,16.37
16442,customer_i2,4,3,4015456256,16948,3769,486398,0,0,78.52,12.97
16444,district_i1,4,2,14368768,412,7,1746,0,0,3.11,49.66
16446,item_i1,4,1,2260992,3,1,274,0,0,89.83,0
16448,new_order_i1,4,3,889479168,42442,503,81595,0,26480,85.2,11.91
16450,order_line_i1,4,3,52280442880,41827,37938,6343951,0,0,73.21,20.37
16452,orders_i1,4,3,4957347840,41827,3072,602072,0,0,76.79,16.06
16454,orders_i2,4,3,5091762176,41827,3152,618400,0,0,75.24,35.72
16456,stock_i1,4,3,5470715904,81517,2392,665419,0,0,74.07,17.88
16458,warehouse_i1,4,1,1425408,3,1,172,0,0,3.15,48.84
