datid,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,conflicts,temp_files,temp_bytes,deadlocks,checksum_failures,checksum_last_failure,blk_read_time,blk_write_time,stats_reset
0,,0,0,0,67,26033,7328,5839,16,0,0,0,0,0,0,,,0,0,2020-11-05 16:00:47.613162+00
13427,postgres,0,1939,0,816,257186,318740,121923,12,402,12,0,0,0,0,,,0,0,2020-11-05 16:00:47.613121+00
16385,tpcc,1,1654,0,69695917,63615714,1058461851,115281,998132889,459,16,0,64,29494673408,0,,,0,0,2020-11-05 16:00:48.096363+00
1,template1,0,348,0,742,22357,64350,12696,12,402,12,0,0,0,0,,,0,0,2020-11-05 16:27:54.704137+00
13426,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
