oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16440,customer_i1,i,2172329984,60000000,1440000000,66.29,0,0,0,462798508,21.3
16442,customer_i2,i,3980918784,60000000,2850366152,71.6,0,0,0,818294492,20.56
16444,district_i1,i,10895360,20000,320000,2.94,0,0,0,10353364,95.03
16446,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16448,new_order_i1,i,1194147840,19457149,466971576,39.11,274942,6598608,0.55,630502424,52.8
16450,order_line_i1,i,50077040640,1362720196,33911681200,67.72,2312701,55504824,0.11,9915933272,19.8
16452,orders_i1,i,4868579328,126942321,3064357192,62.94,0,0,0,1229728332,25.26
16454,orders_i2,i,4918411264,128231459,3078429816,62.59,3805,91320,0,1259089092,25.6
16456,stock_i1,i,5464375296,200000856,3200013696,58.56,6318,101088,0,1402099228,25.66
16458,warehouse_i1,i,778240,2000,32000,4.11,0,0,0,715924,91.99
16411,customer,r,43355652096,60000000,35211382455,81.22,5495941,3260898411,7.52,4130109604,9.53
16416,district,r,226410496,20000,2288677,1.01,0,0,0,214912212,94.92
16419,history,r,9969147904,125598330,8980200824,90.08,0,0,0,40413100,0.41
16422,item,r,10633216,100000,9785910,92.03,0,0,0,57644,0.54
16425,new_order,r,1402085376,19450189,661306426,47.17,259916,8837144,0.63,476835560,34.01
16428,order_line,r,140683993088,1256011398,107250895856,76.24,125578177,10792989742,7.67,11054503268,7.86
16431,orders,r,8058347520,125603759,6492495090,80.57,882625,44131250,0.55,232895856,2.89
16434,stock,r,82397200384,200000000,66181713386,80.32,8512721,2820531548,3.42,11106559120,13.48
16437,warehouse,r,14123008,2000,218129,1.54,0,0,0,13320700,94.32
