oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16440,customer_i1,i,2217410560,60000000,1440000000,64.94,0,0,0,507004180,22.86
16442,customer_i2,i,3987800064,60000000,2850366152,71.48,0,0,0,824669588,20.68
16444,district_i1,i,14508032,20000,320000,2.21,0,0,0,13929684,96.01
16446,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16448,new_order_i1,i,947257344,19332670,463984080,48.98,459678,11032272,1.16,382375980,40.37
16450,order_line_i1,i,50631704576,1392720973,34620613960,68.38,2542938,61030512,0.12,9627033456,19.01
16452,orders_i1,i,4861255680,131069627,3172112104,65.25,0,0,0,1097993672,22.59
16454,orders_i2,i,5013684224,132910997,3192329048,63.67,6558,157392,0,1220278560,24.34
16456,stock_i1,i,5456535552,200005332,3200085312,58.65,93608,1497728,0.03,1392509796,25.52
16458,warehouse_i1,i,1417216,2000,32000,2.26,0,0,0,1350100,95.26
16411,customer,r,43310530560,60000000,35225501323,81.33,5583256,3314562664,7.65,4017688092,9.28
16416,district,r,92004352,20000,2288635,2.49,0,0,0,85734236,93.18
16419,history,r,10244538368,129317024,9231297734,90.11,0,0,0,41585228,0.41
16422,item,r,10633216,100000,9785910,92.03,0,0,0,57644,0.54
16425,new_order,r,1241677824,19314150,656681100,52.89,444583,15115822,1.22,326139548,26.27
16428,order_line,r,140606996480,1293178178,110445674438,78.55,47134343,4051019908,2.88,14425828808,10.26
16431,orders,r,8164605952,129327310,6686391820,81.89,761611,38080550,0.47,111047604,1.36
16434,stock,r,82210217984,200000000,66181713386,80.5,8992736,2979283890,3.62,10765457788,13.1
16437,warehouse,r,36765696,2000,218121,0.59,0,0,0,35051796,95.34
