oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16442,customer_i1,i,2204581888,60015488,1440371712,65.34,14,336,0,493927516,22.4
16458,customer_i2,i,3916939264,60015497,2851103248,72.79,5,248,0,754554236,19.26
16440,district_i1,i,18939904,20000,320000,1.69,0,0,0,18310676,96.68
16447,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16444,new_order_i1,i,969154560,19030943,456742632,47.13,3014379,72345096,7.46,341352964,35.22
16441,order_line_i1,i,51858038784,1316433595,31817051304,61.35,202351,4856424,0.01,14007850864,27.01
16443,orders_i1,i,4994236416,131249923,3176340232,63.6,0,0,0,1224133692,24.51
16456,orders_i2,i,5032042496,133048020,3195176848,63.5,7596,182304,0,1234985952,24.54
16445,stock_i1,i,5486149632,200014999,3200239984,58.33,368138,5890208,0.11,1416070400,25.81
16446,warehouse_i1,i,1695744,2000,32000,1.89,0,0,0,1626324,95.91
16411,customer,r,42929405952,60000000,35228224137,82.06,5203946,3085048047,7.19,3871074328,9.02
16416,district,r,101498880,20000,2288715,2.25,0,0,0,94840456,93.44
16419,history,r,10286948352,129690207,9264943440,90.07,0,0,0,41652992,0.4
16422,item,r,10633216,100000,9785910,92.03,0,0,0,57644,0.54
16425,new_order,r,1098252288,18971783,645040622,58.73,1916743,65169262,5.93,149299344,13.59
16428,order_line,r,139148836864,1296918946,110767151240,79.6,38214773,3284434050,2.36,13527676324,9.72
16431,orders,r,8187879424,129693063,6706095710,81.9,852189,42609450,0.52,106505732,1.3
16434,stock,r,81070448640,200000000,66181713386,81.63,7495321,2483605624,3.06,10163644860,12.54
16437,warehouse,r,25198592,2000,218137,0.87,0,0,0,23949344,95.04
