oid,relname,version,tree_level,index_size,root_block_no,internal_pages,leaf_pages,empty_pages,deleted_pages,avg_leaf_density,leaf_fragmentation
16442,customer_i1,4,3,2204581888,41827,1335,267778,0,0,77.37,14.15
16458,customer_i2,4,3,3916939264,16948,3652,474489,0,0,80.49,10.78
16440,district_i1,4,2,18939904,412,9,2302,0,0,2.43,50.04
16447,item_i1,4,1,2260992,3,1,274,0,0,89.83,0
16444,new_order_i1,4,3,969154560,42442,505,88860,0,28939,85.6,12.94
16441,order_line_i1,4,3,51858038784,41827,37683,6292643,0,0,72.69,20.95
16443,orders_i1,4,3,4994236416,41827,3066,606581,0,0,75.24,18.18
16456,orders_i2,4,3,5032042496,41827,3110,611152,0,0,75.21,35.59
16445,stock_i1,4,3,5486149632,81517,2405,667290,0,0,73.97,18.11
16446,warehouse_i1,4,1,1695744,3,1,204,0,1,2.7,49.02
