oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16434,customer_i1,i,1926520832,60682594,1456382256,75.6,545360,13088640,0.68,185943212,9.65
16450,customer_i2,i,3590340608,60661412,2881761416,80.26,544958,25940272,0.72,372851420,10.38
16436,district_i1,i,12476416,20000,320000,2.56,0,0,0,11913932,95.49
16438,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16440,new_order_i1,i,915841024,18216778,437202672,47.74,988815,23731560,2.59,368393432,40.22
16442,order_line_i1,i,67427442688,1711237236,41069693664,60.91,11171971,268127304,0.4,18197349304,26.99
16444,orders_i1,i,6340820992,146986309,3527671416,55.63,0,0,0,2138423840,33.72
16451,orders_i2,i,5849612288,146986309,3527671416,60.31,0,0,0,1652812824,28.26
16446,stock_i1,i,4722614272,201753678,3228058848,68.35,1217973,19487568,0.41,610151768,12.92
16448,warehouse_i1,i,925696,2000,32000,3.46,0,0,0,862228,93.14
16404,customer,r,41534996480,60000000,35260610921,84.89,1876018,1118098479,2.69,4442558596,10.7
16410,district,r,90341376,20000,2288079,2.53,0,0,0,84183080,93.18
16413,history,r,11631673344,146944508,10472544965,90.03,0,0,0,48548968,0.42
16416,item,r,10633216,100000,9786945,92.04,0,0,0,57844,0.54
16419,new_order,r,1053802496,18207521,619055714,58.74,986126,33528284,3.18,176769528,16.77
16422,order_line,r,160236068864,1469563818,125607222018,78.39,72104852,6197239426,3.87,14693457748,9.17
16425,orders,r,9396813824,146958473,7605425554,80.94,144709,7247806,0.08,225612928,2.4
16428,stock,r,75123761152,200000000,66181729614,88.1,8534515,2824725357,3.76,4036001132,5.37
16431,warehouse,r,42352640,2000,218106,0.51,0,0,0,40424432,95.45
