oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16440,customer_i1,i,2195988480,60865324,1461388984,66.55,561517,13556624,0.62,445311944,20.28
16442,customer_i2,i,4065394688,61214320,2910462096,71.59,132829,6362752,0.16,829037768,20.39
16444,district_i1,i,12689408,20000,320000,2.52,0,0,0,12125268,95.55
16446,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16448,new_order_i1,i,1018126336,19632234,471173616,46.28,1621445,38914680,3.82,412130856,40.48
16450,order_line_i1,i,48886054912,1330557175,33152729096,67.82,2346350,56312400,0.12,9630954928,19.7
16452,orders_i1,i,4747632640,122543929,2948751912,62.11,0,0,0,1243708020,26.2
16454,orders_i2,i,4999823360,123136067,2955580104,59.11,30,720,0,1482725408,29.66
16456,stock_i1,i,5450047488,200000000,3200000000,58.72,0,0,0,1388059348,25.47
16458,warehouse_i1,i,1359872,2000,32000,2.35,0,0,0,1293132,95.09
16411,customer,r,43680227328,60000000,35194404527,80.57,5563365,3301275671,7.56,4427976436,10.14
16416,district,r,332357632,20000,2288513,0.69,0,0,0,317218808,95.45
16419,history,r,9683288064,121908862,8716837440,90.02,0,0,0,39466984,0.41
16422,item,r,10633216,100000,9785910,92.03,0,0,0,57644,0.54
16425,new_order,r,1182867456,19621404,667127736,56.4,1016986,34577524,2.92,239557748,20.25
16428,order_line,r,137150513152,1219028074,104071991026,75.88,126773996,10895775106,7.94,10984269392,8.01
16431,orders,r,8295890944,121904044,6299767480,75.94,520964,26048200,0.31,697362016,8.41
16434,stock,r,83617775616,200000000,66181713386,79.15,0,0,0,15146432336,18.11
16437,warehouse,r,10084352,2000,218097,2.16,0,0,0,9442732,93.64
