oid,relname,version,tree_level,index_size,root_block_no,internal_pages,leaf_pages,empty_pages,deleted_pages,avg_leaf_density,leaf_fragmentation
16442,customer_i1,4,3,2270830592,41827,1400,275800,0,0,75.18,16.65
16458,customer_i2,4,3,4091797504,16948,3859,495627,0,0,77.13,14.59
16447,district_i1,4,2,21504000,412,12,2612,0,0,2.17,49.96
16440,item_i1,4,1,2260992,3,1,274,0,0,89.83,0
16445,new_order_i1,4,3,991297536,42442,500,79983,0,40524,85.05,12.06
16446,order_line_i1,4,3,48725876736,41827,34957,5913025,0,0,72.76,19.87
16443,orders_i1,4,3,4679114752,41827,2825,568355,0,0,75.75,16.94
16456,orders_i2,4,3,4806926336,41827,2975,583807,0,0,74.05,34.82
16444,stock_i1,4,3,5492834304,81517,2403,668108,0,0,73.78,18.21
16441,warehouse_i1,4,1,2056192,3,1,249,0,0,2.26,50.2
