oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16422,customer_i1,i,1896824832,60406254,1449761000,76.43,311884,7486984,0.39,170769924,9
16438,customer_i2,i,3494846464,60362421,2867610376,82.05,305956,14550568,0.42,305981888,8.76
16424,district_i1,i,4841472,20000,320000,6.61,0,0,0,4363028,90.12
16426,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16428,new_order_i1,i,872628224,18159711,435833064,49.94,3023879,72573096,8.32,269901076,30.93
16430,order_line_i1,i,79360458752,1970317606,48274565696,60.83,3896551,93517544,0.12,21901601832,27.6
16432,orders_i1,i,6781165568,190001119,4569643064,67.39,0,0,0,1358994968,20.04
16439,orders_i2,i,7469850624,190591158,4574357120,61.24,401,9624,0,2031486296,27.2
16434,stock_i1,i,4599578624,200404749,3206476320,69.71,239448,3831168,0.08,534951200,11.63
16436,warehouse_i1,i,557056,2000,32000,5.74,0,0,0,496468,89.12
16392,customer,r,39765999616,60000000,35207786164,88.54,852799,510190492,1.28,3378427276,8.5
16398,district,r,104955904,20000,2289858,2.18,0,0,0,98451668,93.8
16401,history,r,14957936640,189118572,13469981622,90.05,0,0,0,59806168,0.4
16404,item,r,10641408,100000,9792157,92.02,0,0,0,60384,0.57
16407,new_order,r,1013137408,18157091,617341094,60.93,2211090,75177060,7.42,99721344,9.84
16410,order_line,r,199433887744,1891370950,161863986614,81.16,72459531,6227841594,3.12,13655903448,6.85
16413,orders,r,12004540416,189136614,9798789746,81.63,137823,6892916,0.06,121264124,1.01
16416,stock,r,73016197120,200000000,66181569810,90.64,4071528,1348031360,1.85,3546361676,4.86
16419,warehouse,r,2293760,2000,216746,9.45,0,0,0,1976312,86.16
