oid,relname,version,tree_level,index_size,root_block_no,internal_pages,leaf_pages,empty_pages,deleted_pages,avg_leaf_density,leaf_fragmentation
16447,customer_i1,4,3,2294120448,41827,1433,278610,0,0,74.36,17.49
16458,customer_i2,4,3,4211425280,16948,3922,510167,0,0,74.88,17.02
16441,district_i1,4,2,17563648,412,8,2135,0,0,2.59,49.79
16446,item_i1,4,1,2260992,3,1,274,0,0,89.83,0
16440,new_order_i1,4,3,997597184,42442,520,86217,0,35039,85.5,12.13
16443,order_line_i1,4,3,52160356352,41827,37822,6329408,0,0,74.41,25.68
16444,orders_i1,4,3,4868431872,41827,3003,591287,0,0,72.17,20.71
16456,orders_i2,4,3,4993720320,41827,3101,606483,0,0,70.51,35.37
16445,stock_i1,4,3,5478252544,81517,2395,666336,0,0,73.95,17.99
16442,warehouse_i1,4,1,1490944,3,1,180,0,0,3.02,50
