oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16422,customer_i1,i,1893023744,60356507,1448556536,76.52,281569,6757656,0.36,169256284,8.94
16438,customer_i2,i,3494813696,60357636,2867363968,82.05,261142,12429232,0.36,308514852,8.83
16424,district_i1,i,2957312,20000,320000,10.82,0,0,0,2517972,85.14
16426,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16428,new_order_i1,i,1120280576,18342217,440213208,39.29,671822,16123728,1.44,577095216,51.51
16430,order_line_i1,i,60481159168,1549997408,38621143408,63.86,4623715,110983176,0.18,14634628088,24.2
16432,orders_i1,i,5277605888,147156146,3565313912,67.56,0,0,0,1051592832,19.93
16439,orders_i2,i,5681127424,149109505,3580786272,63.03,9485,227640,0,1424674364,25.08
16434,stock_i1,i,4492369920,201194818,3219117088,71.66,615494,9847904,0.22,405347508,9.02
16436,warehouse_i1,i,245760,2000,32000,13.02,0,0,0,187604,76.34
16392,customer,r,40990752768,60000000,35256281844,86.01,1488119,885814605,2.16,4142941040,10.11
16398,district,r,132136960,20000,2289116,1.73,0,0,0,124373372,94.12
16401,history,r,11485880320,145126280,10342690461,90.05,0,0,0,46470908,0.4
16404,item,r,10641408,100000,9792157,92.02,0,0,0,60384,0.57
16407,new_order,r,1309057024,18336531,623442054,47.63,652125,22172250,1.69,418765444,31.99
16410,order_line,r,153655468032,1451373373,124043660140,80.73,68952871,5926347324,3.86,10317685492,6.71
16413,orders,r,9227452416,145141653,7510692894,81.4,783434,39215460,0.42,126016560,1.37
16416,stock,r,74051977216,200000000,66181569810,89.37,6958767,2303365510,3.11,3517403080,4.75
16419,warehouse,r,63913984,2000,217554,0.34,9,1026,0,61168224,95.7
