oid,relname,version,tree_level,index_size,root_block_no,internal_pages,leaf_pages,empty_pages,deleted_pages,avg_leaf_density,leaf_fragmentation
16444,customer_i1,4,3,2265620480,41827,1383,275181,0,0,75.28,16.46
16458,customer_i2,4,3,4118732800,16948,3870,498904,0,0,76.56,15.15
16442,district_i1,4,2,14008320,412,7,1702,0,0,3.18,50.06
16440,item_i1,4,1,2260992,3,1,274,0,0,89.83,0
16446,new_order_i1,4,3,988774400,42442,516,90324,0,29859,85.56,14.47
16447,order_line_i1,4,3,48590299136,41827,34877,5896555,0,0,75.4,20.68
16456,orders_i1,4,3,4721737728,41827,2841,573542,0,0,74.05,18.67
16445,orders_i2,4,3,4814340096,41827,2967,584720,0,0,72.91,34.83
16441,stock_i1,4,3,5496799232,81517,2416,668579,0,0,73.72,18.27
16443,warehouse_i1,4,1,950272,3,1,114,0,0,4.6,50.88
