oid,relname,version,tree_level,index_size,root_block_no,internal_pages,leaf_pages,empty_pages,deleted_pages,avg_leaf_density,leaf_fragmentation
16443,customer_i1,4,3,2258722816,41827,1385,274337,0,0,75.68,16.2
16458,customer_i2,4,3,4098056192,16948,3855,496395,0,0,77.11,14.72
16445,district_i1,4,2,20193280,412,12,2452,0,0,2.3,49.67
16441,item_i1,4,1,2260992,3,1,274,0,0,89.83,0
16447,new_order_i1,4,3,994361344,42442,510,89033,0,31838,85.55,14.14
16446,order_line_i1,4,3,48981827584,41827,35168,5944058,0,0,75.54,20.31
16456,orders_i1,4,3,4752318464,41827,2872,577244,0,0,74.48,18.14
16442,orders_i2,4,3,4766973952,41827,2925,578980,0,0,74.52,34.75
16444,stock_i1,4,3,5505581056,81517,2408,669659,0,0,73.62,18.4
16440,warehouse_i1,4,1,1810432,3,1,215,0,4,2.58,50.23
