oid,relname,version,tree_level,index_size,root_block_no,internal_pages,leaf_pages,empty_pages,deleted_pages,avg_leaf_density,leaf_fragmentation
16444,customer_i1,4,3,2224037888,41827,1349,270139,0,0,76.68,14.9
16458,customer_i2,4,3,4049649664,16948,3804,490537,0,0,77.86,13.7
16445,district_i1,4,2,14237696,412,7,1730,0,0,3.13,49.6
16440,item_i1,4,1,2260992,3,1,274,0,0,89.83,0
16442,new_order_i1,4,3,1030881280,42442,576,85912,0,39351,85.41,14.04
16446,order_line_i1,4,3,47600222208,41827,33976,5776597,0,0,78.13,22.61
16447,orders_i1,4,3,4732977152,41827,2866,574889,0,0,70.28,22.39
16456,orders_i2,4,3,4844969984,41827,2992,588434,0,0,68.76,34.94
16443,stock_i1,4,3,5470797824,81517,2396,665425,0,0,74.04,17.88
16441,warehouse_i1,4,1,1466368,3,1,177,0,0,3.07,49.15
