relid,schemaname,relname,seq_scan,seq_tup_read,idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_live_tup,n_dead_tup,n_mod_since_analyze,last_vacuum,last_autovacuum,last_analyze,last_autoanalyze,vacuum_count,autovacuum_count,analyze_count,autoanalyze_count
16428,public,stock,4,400000000,2942428656,2939459216,200000000,734707176,0,716579741,200118085,25612058,311014009,2020-11-10 04:39:00.185366+00,,2020-11-10 04:21:37.174391+00,2020-11-10 14:46:04.702788+00,1,0,1,16
4143,pg_toast,pg_toast_826,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:49.001322+00,2020-11-10 14:49:11.743764+00,,,1,1,0,0
13298,information_schema,sql_sizing,0,0,,,0,0,0,0,23,0,0,2020-11-10 04:21:48.956185+00,2020-11-10 14:49:11.621642+00,2020-11-10 04:21:36.511523+00,,1,1,1,0
1418,pg_catalog,pg_user_mapping,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:49.006594+00,2020-11-10 14:49:10.376421+00,2020-11-10 04:21:36.51557+00,,1,1,1,0
6106,pg_catalog,pg_publication_rel,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:48.980507+00,2020-11-10 14:49:11.538583+00,2020-11-10 04:21:36.514952+00,,1,1,1,0
6000,pg_catalog,pg_replication_origin,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:49.0003+00,2020-11-10 14:49:25.249233+00,2020-11-10 04:21:36.515177+00,,3,3,3,0
4145,pg_toast,pg_toast_3466,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:49.002179+00,2020-11-10 14:49:11.775745+00,,,1,1,0,0
2619,pg_catalog,pg_statistic,2,912,3439252,3447480,92,7369,0,6414,502,158,7461,2020-11-10 04:21:48.926362+00,2020-11-10 15:46:04.171715+00,,,1,7,0,0
2995,pg_catalog,pg_largeobject_metadata,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:49.003592+00,2020-11-10 14:49:10.68422+00,2020-11-10 04:21:36.515514+00,,1,1,1,0
4177,pg_toast,pg_toast_1262,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:48.959008+00,2020-11-10 14:49:12.06586+00,,,3,3,0,0
6102,pg_catalog,pg_subscription_rel,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:48.981556+00,2020-11-10 14:49:11.55484+00,2020-11-10 04:21:36.515127+00,,1,1,1,0
4169,pg_toast,pg_toast_3600,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:48.973948+00,2020-11-10 14:49:12.012165+00,,,1,1,0,0
2618,pg_catalog,pg_rewrite,0,0,8799,8869,1,0,0,0,127,0,0,2020-11-10 04:21:48.928561+00,2020-11-10 14:49:10.7769+00,2020-11-10 04:21:36.504782+00,,1,1,1,0
4060,pg_toast,pg_toast_3592,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:49.004245+00,2020-11-10 14:49:12.129082+00,,,3,3,0,0
16413,public,history,1,60000000,,,133560656,0,0,0,138453556,0,1921364,2020-11-10 04:23:35.963963+00,2020-11-10 15:15:21.873123+00,2020-11-10 04:21:48.77608+00,2020-11-10 15:46:18.938602+00,1,1,1,7
3596,pg_catalog,pg_seclabel,0,0,1,0,0,0,0,0,0,0,0,2020-11-10 04:21:49.003824+00,2020-11-10 14:49:11.379184+00,2020-11-10 04:21:36.515704+00,,1,1,1,0
2604,pg_catalog,pg_attrdef,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:48.976429+00,2020-11-10 14:49:10.488423+00,2020-11-10 04:21:36.515684+00,,1,1,1,0
4171,pg_toast,pg_toast_1247,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:48.928777+00,2020-11-10 14:49:12.024521+00,,,1,1,0,0
16404,public,customer,7,180000000,384667175,1200497555,60000000,142612116,0,135307315,60038133,9286698,65257852,2020-11-10 04:32:09.493207+00,,2020-11-10 04:21:36.873406+00,2020-11-10 14:42:55.129644+00,1,0,1,11
3592,pg_catalog,pg_shseclabel,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:49.004159+00,2020-11-10 14:49:25.273002+00,2020-11-10 04:21:36.515757+00,,3,3,3,0
3603,pg_catalog,pg_ts_config_map,0,0,0,0,0,0,0,0,437,0,0,2020-11-10 04:21:48.931831+00,2020-11-10 14:49:11.160384+00,2020-11-10 04:21:36.509374+00,,1,1,1,0
4157,pg_toast,pg_toast_2612,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:48.959124+00,2020-11-10 14:49:11.86483+00,,,1,1,0,0
4155,pg_toast,pg_toast_3394,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:48.931396+00,2020-11-10 14:49:11.853719+00,,,1,1,0,0
1417,pg_catalog,pg_foreign_server,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:49.006676+00,2020-11-10 14:49:10.324563+00,2020-11-10 04:21:36.515031+00,,1,1,1,0
16431,public,warehouse,2,4000,220688532,220688829,2000,73567271,0,73212571,2000,0,0,2020-11-10 04:21:48.925175+00,2020-11-10 15:50:55.834774+00,2020-11-10 04:21:36.504208+00,2020-11-10 15:50:55.941471+00,1,299,1,297
16410,public,district,272,2480000,228047630,231668173,20000,147120863,0,142158979,20001,30068,0,2020-11-10 04:21:48.928579+00,2020-11-10 15:50:54.566309+00,2020-11-10 04:21:36.56406+00,2020-11-10 15:50:55.725332+00,1,309,1,311
1247,pg_catalog,pg_type,0,0,56683,52833,21,19,0,17,421,0,0,2020-11-10 04:21:48.928304+00,2020-11-10 14:49:10.31268+00,2020-11-10 04:21:36.507165+00,,1,1,1,0
3256,pg_catalog,pg_policy,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:49.000591+00,2020-11-10 14:49:11.295303+00,2020-11-10 04:21:36.515336+00,,1,1,1,0
4147,pg_toast,pg_toast_3079,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:48.97439+00,2020-11-10 14:49:11.790605+00,,,1,1,0,0
6104,pg_catalog,pg_publication,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:48.97822+00,2020-11-10 14:49:11.522089+00,2020-11-10 04:21:36.514953+00,,1,1,1,0
3601,pg_catalog,pg_ts_parser,0,0,0,0,0,0,0,0,1,0,0,2020-11-10 04:21:48.973562+00,2020-11-10 14:49:11.203626+00,2020-11-10 04:21:36.51349+00,,1,1,1,0
2396,pg_catalog,pg_shdescription,0,0,0,0,0,0,0,0,3,0,0,2020-11-10 04:21:48.959596+00,2020-11-10 14:49:11.103026+00,2020-11-10 04:21:36.512603+00,,3,3,3,0
13295,pg_toast,pg_toast_13293,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:48.976072+00,2020-11-10 14:49:12.207674+00,,,1,1,0,0
2606,pg_catalog,pg_constraint,103,920,371,0,8,0,0,0,10,0,0,2020-11-10 04:21:48.95691+00,2020-11-10 14:49:10.502792+00,2020-11-10 04:21:36.51195+00,,1,1,1,0
3602,pg_catalog,pg_ts_config,0,0,652,652,0,0,0,0,23,0,0,2020-11-10 04:21:48.960554+00,2020-11-10 14:49:11.119599+00,2020-11-10 04:21:36.513075+00,,1,1,1,0
2602,pg_catalog,pg_amop,0,0,23985,37851,0,0,0,0,717,0,0,2020-11-10 04:21:48.93041+00,2020-11-10 14:49:10.631288+00,2020-11-10 04:21:36.507703+00,,1,1,1,0
2838,pg_toast,pg_toast_2618,0,0,5294,17601,0,0,0,0,247,0,0,2020-11-10 04:21:48.9299+00,2020-11-10 14:49:11.948676+00,,,1,1,0,0
4165,pg_toast,pg_toast_3350,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:49.006666+00,2020-11-10 14:49:11.89781+00,,,1,1,0,0
1214,pg_catalog,pg_shdepend,0,0,87,58,14,0,0,0,23,0,0,2020-11-10 04:21:48.95954+00,2020-11-10 14:49:11.089324+00,2020-11-10 04:21:36.512632+00,,3,3,3,0
1255,pg_catalog,pg_proc,114,338392,160744,192470,21,34,1,16,2997,0,35,2020-11-10 04:21:48.918811+00,2020-11-10 14:49:10.439088+00,2020-11-10 04:21:36.500099+00,,1,1,1,0
2610,pg_catalog,pg_index,139,5876,712344,722884,11,8,0,8,167,0,0,2020-11-10 04:21:48.930168+00,2020-11-10 14:49:10.534026+00,2020-11-10 04:21:36.508212+00,,1,1,1,0
1262,pg_catalog,pg_database,3534,12997,14796,14794,1,0,0,0,4,0,0,2020-11-10 04:21:48.958905+00,2020-11-10 14:49:25.188948+00,2020-11-10 04:21:36.512313+00,,3,3,3,0
3430,pg_toast,pg_toast_3429,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:48.999058+00,2020-11-10 14:49:11.989697+00,,,1,1,0,0
13288,information_schema,sql_implementation_info,0,0,,,0,0,0,0,12,0,0,2020-11-10 04:21:48.975631+00,2020-11-10 14:49:11.592982+00,2020-11-10 04:21:36.514695+00,,1,1,1,0
3429,pg_catalog,pg_statistic_ext_data,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:48.981599+00,2020-11-10 14:49:10.360853+00,2020-11-10 04:21:36.51606+00,,1,1,1,0
3576,pg_catalog,pg_transform,0,0,19,0,0,0,0,0,0,0,0,2020-11-10 04:21:49.007271+00,2020-11-10 14:49:11.486047+00,2020-11-10 04:21:36.514773+00,,1,1,1,0
2601,pg_catalog,pg_am,3675,3675,0,0,0,0,0,0,7,0,0,2020-11-10 04:21:48.958641+00,2020-11-10 14:49:10.60605+00,2020-11-10 04:21:36.51198+00,,1,1,1,0
4167,pg_toast,pg_toast_3256,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:49.001041+00,2020-11-10 14:49:11.91253+00,,,1,1,0,0
1249,pg_catalog,pg_attribute,145,6756,1146016,7529411,208,0,0,0,3030,0,0,2020-11-10 04:21:48.920235+00,2020-11-10 14:49:10.410009+00,2020-11-10 04:21:36.49745+00,,1,1,1,0
1136,pg_catalog,pg_pltemplate,0,0,0,0,0,0,0,0,8,0,0,2020-11-10 04:21:48.959273+00,2020-11-10 14:49:11.045614+00,2020-11-10 04:21:36.51241+00,,3,3,3,0
3381,pg_catalog,pg_statistic_ext,0,0,655870,0,0,0,0,0,0,0,0,2020-11-10 04:21:49.002362+00,2020-11-10 14:49:10.754637+00,2020-11-10 04:21:36.515452+00,,1,1,1,0
2607,pg_catalog,pg_conversion,0,0,0,0,0,0,0,0,128,0,0,2020-11-10 04:21:48.954855+00,2020-11-10 14:49:10.92704+00,2020-11-10 04:21:36.509536+00,,1,1,1,0
4163,pg_toast,pg_toast_2615,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:48.958948+00,2020-11-10 14:49:11.886292+00,,,1,1,0,0
13290,pg_toast,pg_toast_13288,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:48.97612+00,2020-11-10 14:49:12.195989+00,,,1,1,0,0
2832,pg_toast,pg_toast_2606,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:48.957385+00,2020-11-10 14:49:11.730363+00,,,1,1,0,0
2834,pg_toast,pg_toast_2609,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:48.921054+00,2020-11-10 14:49:11.757948+00,,,1,1,0,0
4161,pg_toast,pg_toast_3456,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:48.926755+00,2020-11-10 14:49:11.713909+00,,,1,1,0,0
16422,public,order_line,4,1200020644,161776527,3006076678,1335457903,735389404,0,519581996,1378005203,309519047,633684831,2020-11-10 04:37:50.49246+00,,2020-11-10 04:21:47.011903+00,2020-11-10 14:45:24.201284+00,1,0,1,9
2836,pg_toast,pg_toast_1255,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:48.919374+00,2020-11-10 14:49:11.93075+00,,,1,1,0,0
16419,public,new_order,4,36000000,147078300,146827659,91546747,0,73356880,0,18148690,4994601,1731757,2020-11-10 04:21:53.691697+00,2020-11-10 15:48:23.529514+00,2020-11-10 04:21:36.751025+00,2020-11-10 15:48:49.685109+00,1,18,1,47
2846,pg_toast,pg_toast_2396,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:48.959678+00,2020-11-10 14:49:12.112812+00,,,3,3,0,0
3456,pg_catalog,pg_collation,0,0,0,0,0,0,0,0,779,0,0,2020-11-10 04:21:48.926284+00,2020-11-10 14:49:11.423422+00,2020-11-10 04:21:36.504288+00,,1,1,1,0
2605,pg_catalog,pg_cast,0,0,105855,24119,0,0,0,0,216,0,0,2020-11-10 04:21:48.954839+00,2020-11-10 14:49:10.849493+00,2020-11-10 04:21:36.511075+00,,1,1,1,0
4183,pg_toast,pg_toast_6100,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:49.003094+00,2020-11-10 14:49:12.14262+00,,,3,3,0,0
3350,pg_catalog,pg_partitioned_table,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:49.006191+00,2020-11-10 14:49:11.446376+00,2020-11-10 04:21:36.515847+00,,1,1,1,0
3439,pg_toast,pg_toast_3381,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:49.002755+00,2020-11-10 14:49:11.974051+00,,,1,1,0,0
4153,pg_toast,pg_toast_3118,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:49.000189+00,2020-11-10 14:49:11.832095+00,,,1,1,0,0
2612,pg_catalog,pg_language,0,0,508,508,0,0,0,0,4,0,0,2020-11-10 04:21:48.958665+00,2020-11-10 14:49:10.672771+00,2020-11-10 04:21:36.512129+00,,1,1,1,0
3466,pg_catalog,pg_event_trigger,0,0,4,0,0,0,0,0,0,0,0,2020-11-10 04:21:49.001763+00,2020-11-10 14:49:10.801235+00,2020-11-10 04:21:36.515417+00,,1,1,1,0
16407,pg_toast,pg_toast_16404,1,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:32:09.503011+00,2020-11-10 14:49:11.645459+00,,,1,1,0,0
2620,pg_catalog,pg_trigger,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:49.001877+00,2020-11-10 14:49:10.789509+00,2020-11-10 04:21:36.515397+00,,1,1,1,0
4185,pg_toast,pg_toast_1213,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:48.959285+00,2020-11-10 14:49:12.156076+00,,,3,3,0,0
4175,pg_toast,pg_toast_1260,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:48.956466+00,2020-11-10 14:49:12.050974+00,,,3,3,0,0
16416,public,item,3,200000,735440935,734697371,100000,0,0,0,99959,0,0,2020-11-10 04:21:49.008709+00,2020-11-10 14:48:18.679963+00,2020-11-10 04:21:36.570956+00,,1,1,1,0
4149,pg_toast,pg_toast_2328,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:48.999909+00,2020-11-10 14:49:11.807044+00,,,1,1,0,0
6100,pg_catalog,pg_subscription,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:49.003008+00,2020-11-10 14:49:25.177618+00,2020-11-10 04:21:36.514866+00,,3,3,3,0
2608,pg_catalog,pg_depend,0,0,874,2202,126,0,10,0,7597,0,35,2020-11-10 04:21:48.920987+00,2020-11-10 14:49:10.979567+00,2020-11-10 04:21:36.495098+00,,1,1,1,0
1260,pg_catalog,pg_authid,103,688,9918,9916,1,0,0,0,10,0,0,2020-11-10 04:21:48.956367+00,2020-11-10 14:49:25.16334+00,2020-11-10 04:21:36.511484+00,,3,3,3,0
1261,pg_catalog,pg_auth_members,0,0,0,0,0,0,0,0,3,0,0,2020-11-10 04:21:48.959389+00,2020-11-10 14:49:25.231627+00,2020-11-10 04:21:36.512492+00,,3,3,3,0
4159,pg_toast,pg_toast_2600,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:48.95475+00,2020-11-10 14:49:11.673367+00,,,1,1,0,0
4151,pg_toast,pg_toast_1417,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:49.007166+00,2020-11-10 14:49:11.820569+00,,,1,1,0,0
13283,information_schema,sql_features,0,0,,,0,0,0,0,712,0,0,2020-11-10 04:21:48.929701+00,2020-11-10 14:49:11.579718+00,2020-11-10 04:21:36.507974+00,,1,1,1,0
3079,pg_catalog,pg_extension,1558,3867,195,93,3,5,0,5,4,0,2,2020-11-10 04:21:48.973962+00,2020-11-10 14:49:11.252662+00,2020-11-10 04:21:36.513742+00,,1,1,1,0
2830,pg_toast,pg_toast_2604,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:48.977497+00,2020-11-10 14:49:11.692243+00,,,1,1,0,0
13293,information_schema,sql_parts,0,0,,,0,0,0,0,9,0,0,2020-11-10 04:21:48.975565+00,2020-11-10 14:49:11.608184+00,2020-11-10 04:21:36.514975+00,,1,1,1,0
826,pg_catalog,pg_default_acl,0,0,6,0,0,0,0,0,0,0,0,2020-11-10 04:21:49.00087+00,2020-11-10 14:49:11.323661+00,2020-11-10 04:21:36.515223+00,,1,1,1,0
3501,pg_catalog,pg_enum,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:49.00368+00,2020-11-10 14:49:10.871716+00,2020-11-10 04:21:36.515601+00,,1,1,1,0
2224,pg_catalog,pg_sequence,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:48.975389+00,2020-11-10 14:49:11.50067+00,2020-11-10 04:21:36.514862+00,,1,1,1,0
3118,pg_catalog,pg_foreign_table,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:48.999325+00,2020-11-10 14:49:11.281962+00,2020-11-10 04:21:36.515095+00,,1,1,1,0
2616,pg_catalog,pg_opclass,26,26,14428,186509,0,0,0,0,128,0,0,2020-11-10 04:21:48.956134+00,2020-11-10 14:49:10.590722+00,2020-11-10 04:21:36.510256+00,,1,1,1,0
2600,pg_catalog,pg_aggregate,0,0,6987,6987,0,0,0,0,138,0,0,2020-11-10 04:21:48.932293+00,2020-11-10 14:49:10.706282+00,2020-11-10 04:21:36.51106+00,,1,1,1,0
4181,pg_toast,pg_toast_6000,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:49.000389+00,2020-11-10 14:49:12.101484+00,,,3,3,0,0
2964,pg_catalog,pg_db_role_setting,0,0,19486,0,0,0,0,0,0,0,0,2020-11-10 04:21:49.003883+00,2020-11-10 14:49:11.014429+00,2020-11-10 04:21:36.515687+00,,3,3,3,0
2328,pg_catalog,pg_foreign_data_wrapper,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:48.999186+00,2020-11-10 14:49:11.270506+00,2020-11-10 04:21:36.515091+00,,1,1,1,0
2613,pg_catalog,pg_largeobject,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:49.002852+00,2020-11-10 14:49:10.73963+00,2020-11-10 04:21:36.515487+00,,1,1,1,0
2753,pg_catalog,pg_opfamily,0,0,0,0,0,0,0,0,107,0,0,2020-11-10 04:21:48.957361+00,2020-11-10 14:49:10.567434+00,2020-11-10 04:21:36.509949+00,,1,1,1,0
4179,pg_toast,pg_toast_1136,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:48.959358+00,2020-11-10 14:49:12.090844+00,,,3,3,0,0
13300,pg_toast,pg_toast_13298,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:48.956753+00,2020-11-10 14:49:12.232556+00,,,1,1,0,0
4173,pg_toast,pg_toast_1418,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:49.007009+00,2020-11-10 14:49:12.038146+00,,,1,1,0,0
16425,public,orders,7,180000000,154435417,153463814,133550457,73543500,0,60568159,137951917,15541723,63164009,2020-11-10 04:21:59.918811+00,,2020-11-10 04:21:36.811201+00,2020-11-10 14:45:31.911552+00,1,0,1,9
3394,pg_catalog,pg_init_privs,0,0,25,12,12,11,1,10,182,0,18,2020-11-10 04:21:48.930756+00,2020-11-10 14:49:11.356094+00,2020-11-10 04:21:36.510376+00,,1,1,1,0
13285,pg_toast,pg_toast_13283,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:48.930151+00,2020-11-10 14:49:12.177233+00,,,1,1,0,0
2615,pg_catalog,pg_namespace,1055,5305,9853,6483,0,0,0,0,6,0,0,2020-11-10 04:21:48.958428+00,2020-11-10 14:49:10.899914+00,2020-11-10 04:21:36.512148+00,,1,1,1,0
2840,pg_toast,pg_toast_2619,0,0,1078255,2252657,4601,0,4526,0,87,12,9127,2020-11-10 04:21:48.926812+00,2020-11-10 15:50:55.954924+00,,,1,61,0,0
3598,pg_toast,pg_toast_3596,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:49.005762+00,2020-11-10 14:49:11.961466+00,,,1,1,0,0
2966,pg_toast,pg_toast_2964,0,0,0,0,0,0,0,0,0,0,0,2020-11-10 04:21:49.003965+00,2020-11-10 14:49:12.076985+00,,,3,3,0,0
