oid,relname,version,tree_level,index_size,root_block_no,internal_pages,leaf_pages,empty_pages,deleted_pages,avg_leaf_density,leaf_fragmentation
16444,customer_i1,4,3,2274320384,41827,1418,276208,0,0,75,16.77
16458,customer_i2,4,3,4125106176,16948,3876,499676,0,0,76.44,15.28
16442,district_i1,4,2,13320192,412,7,1618,0,0,3.33,50.06
16440,item_i1,4,1,2260992,3,1,274,0,0,89.83,0
16446,new_order_i1,4,3,1031970816,42442,594,77706,0,47672,84.93,10.32
16447,order_line_i1,4,3,48314302464,41827,34680,5863061,0,0,78.34,21.87
16456,orders_i1,4,3,4732272640,41827,2831,574838,0,0,72.12,20.66
16445,orders_i2,4,3,4912783360,41827,3047,596657,0,0,69.65,35.17
16441,stock_i1,4,3,5490016256,81517,2398,667769,0,0,73.78,18.17
16443,warehouse_i1,4,1,1245184,3,1,150,0,0,3.56,45.33
