oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16443,customer_i1,i,2259738624,60084765,1442034360,63.81,2591,62184,0,546336228,24.18
16458,customer_i2,i,4039442432,60086224,2854469152,70.66,853,40592,0,871420048,21.57
16442,district_i1,i,18096128,20000,320000,1.77,0,0,0,17481620,96.6
16440,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16445,new_order_i1,i,993222656,18874957,452998968,45.61,988101,23714424,2.39,427070396,43
16447,order_line_i1,i,49769545728,1328421797,32865925224,66.04,1681175,40348200,0.08,10815215920,21.73
16456,orders_i1,i,4826980352,125685075,3030116552,62.77,0,0,0,1227691736,25.43
16446,orders_i2,i,4812521472,126726547,3041834088,63.21,1141,27384,0,1197397128,24.88
16444,stock_i1,i,5512667136,200004612,3200073792,58.05,160389,2566224,0.05,1446678432,26.24
16441,warehouse_i1,i,1605632,2000,32000,1.99,0,0,0,1537100,95.73
16411,customer,r,43278573568,60000000,35209281080,81.35,5313038,3150866783,7.28,4167751924,9.63
16416,district,r,103587840,20000,2288855,2.21,0,0,0,96898156,93.54
16419,history,r,9909116928,124936185,8923436116,90.05,0,0,0,40814132,0.41
16422,item,r,10633216,100000,9785910,92.03,0,0,0,57644,0.54
16425,new_order,r,1108656128,18857117,641141978,57.83,850918,28931212,2.61,207722988,18.74
16428,order_line,r,136304713728,1249100638,106656933344,78.25,49377990,4243836654,3.11,14172882080,10.4
16431,orders,r,7981006848,124908387,6457521890,80.91,345395,17269750,0.22,224176492,2.81
16434,stock,r,82575679488,200000000,66181713386,80.15,8956541,2967258205,3.59,11142596908,13.49
16437,warehouse,r,14852096,2000,218165,1.47,0,0,0,14014908,94.36
