oid,relname,version,tree_level,index_size,root_block_no,internal_pages,leaf_pages,empty_pages,deleted_pages,avg_leaf_density,leaf_fragmentation
16443,customer_i1,4,3,2259738624,41827,1366,274480,0,0,75.58,16.25
16458,customer_i2,4,3,4039442432,16948,3743,489352,0,0,78.16,13.49
16442,district_i1,4,2,18096128,412,8,2200,0,0,2.52,49.36
16440,item_i1,4,1,2260992,3,1,274,0,0,89.83,0
16445,new_order_i1,4,3,993222656,42442,511,80639,0,40092,85,12.6
16447,order_line_i1,4,3,49769545728,41827,35749,6039634,0,0,75.49,20.68
16456,orders_i1,4,3,4826980352,41827,2960,586270,0,0,74.31,18.54
16446,orders_i2,4,3,4812521472,41827,2963,584502,0,0,74.87,34.91
16444,stock_i1,4,3,5512667136,81517,2413,670519,0,0,73.53,18.5
16441,warehouse_i1,4,1,1605632,3,1,190,0,4,2.88,48.95
