oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16442,customer_i1,i,2276171776,60000000,1440000000,63.26,0,0,0,564616356,24.81
16458,customer_i2,i,4091322368,60000000,2850366152,69.67,0,0,0,926517748,22.65
16447,district_i1,i,13189120,20000,320000,2.43,0,0,0,12621076,95.69
16440,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16445,new_order_i1,i,1056612352,19365230,464765520,43.99,3294433,79066392,7.48,410994800,38.9
16446,order_line_i1,i,48056688640,1281749750,31703371536,65.97,1571394,37713456,0.08,10480171800,21.81
16443,orders_i1,i,4667604992,120938894,2911942000,62.39,0,0,0,1208027868,25.88
16456,orders_i2,i,4710400000,121664804,2920159904,61.99,257,6168,0,1238824644,26.3
16444,stock_i1,i,5461770240,200003197,3200051152,58.59,38672,618752,0.01,1398771856,25.61
16441,warehouse_i1,i,1466368,2000,32000,2.18,0,0,0,1398740,95.39
16411,customer,r,43601854464,60000000,35188056560,80.7,6002207,3556077625,8.16,4101733292,9.41
16416,district,r,86892544,20000,2288435,2.63,0,0,0,80919228,93.13
16419,history,r,9564880896,120382511,8610888894,90.03,0,0,0,39277856,0.41
16422,item,r,10633216,100000,9785910,92.03,0,0,0,57644,0.54
16425,new_order,r,1206370304,19344480,657712320,54.52,1936726,65848684,5.46,233156372,19.33
16428,order_line,r,134707814400,1203790977,102762325464,76.29,101596822,8731874194,6.48,12215920676,9.07
16431,orders,r,7816216576,120377830,6220958200,79.59,327132,16356600,0.21,348804256,4.46
16434,stock,r,83932176384,200000000,66181713386,78.85,10816363,3582819036,4.27,11845719932,14.11
16437,warehouse,r,18776064,2000,218081,1.16,0,0,0,17779932,94.69
