oid,relname,version,tree_level,index_size,root_block_no,internal_pages,leaf_pages,empty_pages,deleted_pages,avg_leaf_density,leaf_fragmentation
16442,customer_i1,4,3,2276171776,41827,1422,276430,0,0,74.94,16.84
16458,customer_i2,4,3,4091322368,16948,3837,495591,0,0,77.07,14.58
16447,district_i1,4,2,13189120,412,7,1602,0,0,3.36,49.56
16440,item_i1,4,1,2260992,3,1,274,0,0,89.83,0
16445,new_order_i1,4,3,1056612352,42442,560,91135,0,37285,85.79,12.39
16446,order_line_i1,4,3,48056688640,41827,34462,5831832,0,0,77.96,20.85
16443,orders_i1,4,3,4667604992,41827,2818,566957,0,0,73.86,18.85
16456,orders_i2,4,3,4710400000,41827,2876,572123,0,0,73.44,34.39
16444,stock_i1,4,3,5461770240,81517,2397,664322,0,0,74.17,17.74
16441,warehouse_i1,4,1,1466368,3,1,176,0,1,3.08,48.86
