oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16442,customer_i1,i,2151751680,60250790,1453418704,67.55,565987,15746240,0.73,410521168,19.08
16452,customer_i2,i,3556352000,60242990,2871768424,80.75,250216,13744816,0.39,363864332,10.23
16440,district_i1,i,15220736,20000,320000,2.1,0,0,0,14636820,96.16
16435,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16438,new_order_i1,i,1106075648,18216972,437207328,39.53,0,0,0,585604220,52.94
16437,order_line_i1,i,54406242304,1395778938,34772142552,63.91,4404285,105713480,0.19,13127290392,24.13
16441,orders_i1,i,4951613440,128565770,3085578480,62.31,0,0,0,1284235756,25.94
16451,orders_i2,i,5383503872,128565770,3085578480,57.32,0,0,0,1709206628,31.75
16439,stock_i1,i,5499289600,204923384,3343642592,60.8,16612704,298702960,5.43,908223688,16.52
16436,warehouse_i1,i,1400832,2000,32000,2.28,0,0,0,1333652,95.2
16406,customer,r,43712585728,60000000,35221040723,80.57,3503468,2092573185,4.79,5649049636,12.92
16411,district,r,784474112,20000,2289278,0.29,0,0,0,753208176,96.01
16414,history,r,10198007808,128570232,9179570599,90.01,0,0,0,41633740,0.41
16417,item,r,10641408,100000,9792157,92.02,0,0,0,60384,0.57
16420,new_order,r,1278214144,18216972,619377048,48.46,0,0,0,425390120,33.28
16423,order_line,r,138520281088,1285585619,109793319866,79.26,92152269,7920313076,5.72,9135496408,6.6
16426,orders,r,8667406336,128565770,6648986096,76.71,0,0,0,657296092,7.58
16429,stock,r,82517368832,200000000,66181569810,80.2,18485015,6117362736,7.41,7914603740,9.59
16432,warehouse,r,379363328,2000,217582,0.06,0,0,0,364092696,95.97
