oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16434,customer_i1,i,1926602752,60632505,1455180120,75.53,437716,10505184,0.55,190440944,9.88
16450,customer_i2,i,3582132224,60612177,2879424336,80.38,445313,21194960,0.59,372397624,10.4
16436,district_i1,i,9248768,20000,320000,3.46,0,0,0,8735892,94.45
16438,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16440,new_order_i1,i,948969472,18182262,436374288,45.98,3077855,73868520,7.78,343448968,36.19
16442,order_line_i1,i,67322175488,1711189220,41068541280,61,11228749,269489976,0.4,18093581944,26.88
16444,orders_i1,i,6210002944,147116818,3530803632,56.86,0,0,0,2005401212,32.29
16451,orders_i2,i,5906931712,147116818,3530803632,59.77,0,0,0,1705787492,28.88
16446,stock_i1,i,4645986304,201449752,3223196032,69.38,616255,9860080,0.21,552308488,11.89
16448,warehouse_i1,i,729088,2000,32000,4.39,0,0,0,667156,91.51
16404,customer,r,41552240640,60000000,35257863258,84.85,1886559,1124735190,2.71,4455114832,10.72
16410,district,r,117604352,20000,2287959,1.95,0,0,0,110368520,93.85
16413,history,r,11631796224,146980725,10475214762,90.06,0,0,0,47867840,0.41
16416,item,r,10633216,100000,9786945,92.04,0,0,0,57844,0.54
16419,new_order,r,1104756736,18176741,618009194,55.94,2862435,97322790,8.81,149106712,13.5
16422,order_line,r,160237232128,1469982658,125643228162,78.41,77680906,6676479162,4.17,14162272624,8.84
16425,orders,r,9381003264,147002970,7607800958,81.1,279842,14000490,0.15,194385864,2.07
16428,stock,r,75062026240,200000000,66181729614,88.17,8454874,2798406627,3.73,4003216532,5.33
16431,warehouse,r,12861440,2000,218082,1.7,0,0,0,12116984,94.21
