oid,relname,version,tree_level,index_size,root_block_no,internal_pages,leaf_pages,empty_pages,deleted_pages,avg_leaf_density,leaf_fragmentation
16442,customer_i1,4,3,2259673088,41827,1396,274442,0,0,75.48,16.24
16458,customer_i2,4,3,4134666240,16948,3874,500845,0,0,76.26,15.48
16447,district_i1,4,2,14802944,412,7,1799,0,0,3.03,49.42
16440,item_i1,4,1,2260992,3,1,274,0,0,89.83,0
16445,new_order_i1,4,3,1096966144,42442,605,89435,0,43866,85.57,11.98
16446,order_line_i1,4,3,47314649088,41827,33855,5741858,0,0,77.93,21.83
16443,orders_i1,4,3,4638228480,41827,2789,563400,0,0,72.08,20.54
16456,orders_i2,4,3,4792401920,41827,2981,582028,0,0,69.92,34.7
16444,stock_i1,4,3,5461221376,81517,2384,664268,0,0,74.17,17.74
16441,warehouse_i1,4,1,1441792,3,1,171,0,3,3.16,50.29
