oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16440,customer_i1,i,2176933888,60000000,1440000000,66.15,0,0,0,467475732,21.47
16442,customer_i2,i,3886759936,60000000,2850366152,73.34,0,0,0,726540700,18.69
16444,district_i1,i,12378112,20000,320000,2.59,0,0,0,11816404,95.46
16446,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16448,new_order_i1,i,1099907072,19549270,469182480,42.66,2209691,53032584,4.82,479195968,43.57
16450,order_line_i1,i,51141476352,1342995341,32811650552,64.16,1009577,24229848,0.05,12179774940,23.82
16452,orders_i1,i,4967563264,130808893,3162951544,63.67,0,0,0,1213009848,24.42
16454,orders_i2,i,5024964608,132439971,3179955128,63.28,5093,122232,0,1245693684,24.79
16456,stock_i1,i,5477228544,200012290,3200196640,58.43,23309,372944,0.01,1414242920,25.82
16458,warehouse_i1,i,925696,2000,32000,3.46,0,0,0,862228,93.14
16411,customer,r,43170750464,60000000,35225193185,81.6,5437911,3228445143,7.48,3966150848,9.19
16416,district,r,118620160,20000,2288697,1.93,0,0,0,111290648,93.82
16419,history,r,10247020544,129157317,9234661354,90.12,0,0,0,41796864,0.41
16422,item,r,10633216,100000,9785910,92.03,0,0,0,57644,0.54
16425,new_order,r,1311940608,19430250,660628500,50.36,1440469,48975946,3.73,345827700,26.36
16428,order_line,r,143602155520,1291456008,110297566204,76.81,106847337,9183146710,6.39,12207751372,8.5
16431,orders,r,8157855744,129146220,6676742940,81.84,885547,44277350,0.54,108481508,1.33
16434,stock,r,81665024000,200000000,66181713386,81.04,8297399,2748854103,3.37,10464768768,12.81
16437,warehouse,r,40361984,2000,218133,0.54,0,0,0,38503096,95.39
