oid,relname,version,tree_level,index_size,root_block_no,internal_pages,leaf_pages,empty_pages,deleted_pages,avg_leaf_density,leaf_fragmentation
16440,customer_i1,4,3,2176933888,41827,1271,264467,0,0,78.32,13.08
16442,customer_i2,4,3,3886759936,16948,3520,470937,0,0,81.08,10.11
16444,district_i1,4,2,12378112,412,7,1503,0,0,3.56,50.03
16446,item_i1,4,1,2260992,3,1,274,0,0,89.83,0
16448,new_order_i1,4,3,1099907072,42442,627,87860,0,45778,85.45,12.14
16450,order_line_i1,4,3,51141476352,41827,36991,6205864,0,0,73.44,20.18
16452,orders_i1,4,3,4967563264,41827,3046,603345,0,0,75.34,17.92
16454,orders_i2,4,3,5024964608,41827,3110,610288,0,0,74.96,35.55
16456,stock_i1,4,3,5477228544,81517,2396,666210,0,0,73.96,17.98
16458,warehouse_i1,4,1,925696,3,1,111,0,0,4.71,48.65
