oid,relname,version,tree_level,index_size,root_block_no,internal_pages,leaf_pages,empty_pages,deleted_pages,avg_leaf_density,leaf_fragmentation
16440,customer_i1,4,3,2163269632,41827,1278,262792,0,0,80.45,12.52
16442,customer_i2,4,3,4041932800,16948,3814,489585,0,0,79.56,13.53
16444,district_i1,4,2,11141120,412,6,1353,0,0,3.92,50.11
16446,item_i1,4,1,2260992,3,1,274,0,0,89.83,0
16448,new_order_i1,4,3,1182859264,42442,727,81779,0,61885,85.13,10.63
16450,order_line_i1,4,3,48641564672,41827,34837,5902853,0,0,80.74,20.66
16452,orders_i1,4,3,4731494400,41827,2851,574723,0,0,74.21,18.44
16454,orders_i2,4,3,5045510144,41827,3123,612783,0,0,69.87,35.48
16456,stock_i1,4,3,5452824576,81517,2393,663234,0,0,74.28,17.61
16458,warehouse_i1,4,1,1138688,3,1,134,0,3,3.95,50.75
