oid,relname,relkind,table_len,tuple_count,tuple_len,tuple_percent,dead_tuple_count,dead_tuple_len,dead_tuple_percent,free_space,free_percent
16440,customer_i1,i,2080997376,60000000,1440000000,69.2,0,0,0,373112924,17.93
16442,customer_i2,i,4009508864,60000000,2850366152,71.09,0,0,0,845993772,21.1
16444,district_i1,i,11534336,20006,320096,2.78,0,0,0,10979100,95.19
16446,item_i1,i,2260992,100000,1600000,70.77,0,0,0,227092,10.04
16448,new_order_i1,i,1117528064,19345226,464285424,41.55,218854,5252496,0.47,558882436,50.01
16450,order_line_i1,i,50012897280,1347505731,33570715912,67.12,2356407,56553768,0.11,10253504352,20.5
16452,orders_i1,i,4927045632,124262069,2988530056,60.66,0,0,0,1373562072,27.88
16454,orders_i2,i,5127446528,124744395,2994155256,58.39,0,0,0,1563375200,30.49
16456,stock_i1,i,5482266624,200000404,3200006464,58.37,2995,47920,0,1419804360,25.9
16458,warehouse_i1,i,819200,2000,32000,3.91,0,0,0,756692,92.37
16411,customer,r,43454922752,60000000,35203809610,81.01,5558142,3296243302,7.59,4200098556,9.67
16416,district,r,74588160,20000,2288695,3.07,2456,284413,0.38,68746040,92.17
16419,history,r,9825345536,123765507,8847804241,90.05,0,0,0,39813048,0.41
16422,item,r,10633216,100000,9785910,92.03,0,0,0,57644,0.54
16425,new_order,r,1213677568,19336816,657451744,54.17,209846,7134764,0.59,307506128,25.34
16428,order_line,r,139934982144,1237755740,105681756476,75.52,126615552,10882152930,7.78,11964309068,8.55
16431,orders,r,8384430080,123775136,6397633440,76.3,238234,11911700,0.14,687239220,8.2
16434,stock,r,82817654784,200000000,66181713386,79.91,8668742,2872146898,3.47,11463102132,13.84
16437,warehouse,r,13541376,2000,218133,1.61,0,0,0,12757436,94.21
