oid,relname,version,tree_level,index_size,root_block_no,internal_pages,leaf_pages,empty_pages,deleted_pages,avg_leaf_density,leaf_fragmentation
16440,customer_i1,4,3,2178285568,41827,1320,264583,0,0,78.28,13.11
16442,customer_i2,4,3,3925008384,16948,3674,475452,0,0,80.31,10.96
16444,district_i1,4,2,12271616,412,7,1490,0,0,3.59,49.8
16446,item_i1,4,1,2260992,3,1,274,0,0,89.83,0
16448,new_order_i1,4,3,1025728512,42442,613,81087,0,43510,85.11,12.37
16450,order_line_i1,4,3,50607259648,41827,36531,6141112,0,0,75.55,20.84
16452,orders_i1,4,3,4901003264,41827,3021,595245,0,0,74.31,18.31
16454,orders_i2,4,3,5020499968,41827,3106,609747,0,0,72.87,35.48
16456,stock_i1,4,3,5444050944,81517,2381,662175,0,0,74.4,17.48
16458,warehouse_i1,4,1,1171456,3,1,141,0,0,3.77,47.52
